Object Type,File Name,Title,Item Sequence,Parent ARK,Item ARK,local ID,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.contents,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_001.tif,Page 1,1,ark:/21198/z1pz784h,ark:/21198/z1767fp4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767fp4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_002.tif,Page 2,2,ark:/21198/z1pz784h,ark:/21198/z13j5d97,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5d97
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_003.tif,Page 3,3,ark:/21198/z1pz784h,ark:/21198/z1zs4wwf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4wwf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_004.tif,Page 4,4,ark:/21198/z1pz784h,ark:/21198/z1v14568,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14568
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_005.tif,Page 5,5,ark:/21198/z1pz784h,ark:/21198/z1q83dh0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83dh0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_006.tif,Page 6,6,ark:/21198/z1pz784h,ark:/21198/z1kh2nqc,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2nqc
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_007.tif,Page 7,7,ark:/21198/z1pz784h,ark:/21198/z1fr1x02,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1x02
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_008.tif,Page 8,8,ark:/21198/z1pz784h,ark:/21198/z1b01581,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01581
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_009.tif,Page 9,9,ark:/21198/z1pz784h,ark:/21198/z16993w5,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16993w5
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_010.tif,Page 10,10,ark:/21198/z1pz784h,ark:/21198/z12j8c69,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8c69
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_011.tif,Page 11,11,ark:/21198/z1pz784h,ark:/21198/z1xs7vsh,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7vsh
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_012.tif,Page 12,12,ark:/21198/z1pz784h,ark:/21198/z1t1742w,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t1742w
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_013.tif,Page 13,13,ark:/21198/z1pz784h,ark:/21198/z1p86c88,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86c88
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_014.tif,Page 14,14,ark:/21198/z1pz784h,ark:/21198/z1jh5mh3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5mh3
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_015.tif,Page 15,15,ark:/21198/z1pz784h,ark:/21198/z1dr4vv8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4vv8
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_016.tif,Page 16,16,ark:/21198/z1pz784h,ark:/21198/z1932th4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932th4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_017.tif,Page 17,17,ark:/21198/z1pz784h,ark:/21198/z15b22vp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b22vp
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_018.tif,Page 18,18,ark:/21198/z1pz784h,ark:/21198/z11k1b68,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1b68
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_judgment_v002_019.tif,Page 19,19,ark:/21198/z1pz784h,ark:/21198/z1wt0tnp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0tnp
