Object Type,File Name,Title,Item Sequence,Parent ARK,Item ARK,local ID,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.contents,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_001.tif,Page 1,1,ark:/21198/z1j985rx,ark:/21198/z1bz85mt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz85mt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_002.tif,Page 2,2,ark:/21198/z1j985rx,ark:/21198/z1767dxv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767dxv
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_003.tif,Page 3,3,ark:/21198/z1j985rx,ark:/21198/z13f6p9w,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6p9w
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_004.tif,Page 4,4,ark:/21198/z1j985rx,ark:/21198/z1zs4w34,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4w34
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_005.tif,Page 5,5,ark:/21198/z1j985rx,ark:/21198/z1v144f0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v144f0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_006.tif,Page 6,6,ark:/21198/z1j985rx,ark:/21198/z1q83crq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83crq
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_007.tif,Page 7,7,ark:/21198/z1j985rx,ark:/21198/z1kh2mz3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2mz3
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_008.tif,Page 8,8,ark:/21198/z1j985rx,ark:/21198/z1fr1w6b,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1w6b
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_009.tif,Page 9,9,ark:/21198/z1j985rx,ark:/21198/z1b014g9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b014g9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_010.tif,Page 10,10,ark:/21198/z1j985rx,ark:/21198/z1670cvx,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670cvx
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_011.tif,Page 11,11,ark:/21198/z1j985rx,ark:/21198/z12j8bf1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8bf1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_012.tif,Page 12,12,ark:/21198/z1j985rx,ark:/21198/z1xs7v23,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7v23
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_013.tif,Page 13,13,ark:/21198/z1j985rx,ark:/21198/z1t173b2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t173b2
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_014.tif,Page 14,14,ark:/21198/z1j985rx,ark:/21198/z1p86bjf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86bjf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_015.tif,Page 15,15,ark:/21198/z1j985rx,ark:/21198/z1jh5krt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5krt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_016.tif,Page 16,16,ark:/21198/z1j985rx,ark:/21198/z1dr4v3d,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4v3d
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_017.tif,Page 17,17,ark:/21198/z1j985rx,ark:/21198/z1932srv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932srv
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_018.tif,Page 18,18,ark:/21198/z1j985rx,ark:/21198/z15b223t,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b223t
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_019.tif,Page 19,19,ark:/21198/z1j985rx,ark:/21198/z11k19gf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k19gf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_020.tif,Page 20,20,ark:/21198/z1j985rx,ark:/21198/z1wt0sxv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0sxv
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_021.tif,Page 21,21,ark:/21198/z1j985rx,ark:/21198/z1s2025s,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s2025s
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_022.tif,Page 22,22,ark:/21198/z1j985rx,ark:/21198/z1n899cm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n899cm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v007_023.tif,Page 23,23,ark:/21198/z1j985rx,ark:/21198/z1hh8jpb,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8jpb
