Object Type,File Name,Title,Item Sequence,Parent ARK,Item ARK,local ID,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.contents,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_001.tif,Page 1,1,ark:/21198/z18w5cn9,ark:/21198/z1hb14v7,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb14v7
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_002.tif,Page 2,2,ark:/21198/z18w5cn9,ark:/21198/z1ck0d3g,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0d3g
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_003.tif,Page 3,3,ark:/21198/z18w5cn9,ark:/21198/z17s9ndn,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9ndn
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_004.tif,Page 4,4,ark:/21198/z18w5cn9,ark:/21198/z1447m3z,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447m3z
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_005.tif,Page 5,5,ark:/21198/z18w5cn9,ark:/21198/z10c6vf4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6vf4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_006.tif,Page 6,6,ark:/21198/z18w5cn9,ark:/21198/z1vm6bzt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6bzt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_007.tif,Page 7,7,ark:/21198/z18w5cn9,ark:/21198/z1qv5m7h,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5m7h
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_008.tif,Page 8,8,ark:/21198/z18w5cn9,ark:/21198/z1m34vdr,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34vdr
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_009.tif,Page 9,9,ark:/21198/z18w5cn9,ark:/21198/z1gb43pd,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb43pd
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_010.tif,Page 10,10,ark:/21198/z18w5cn9,ark:/21198/z1bp22f9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp22f9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_011.tif,Page 11,11,ark:/21198/z18w5cn9,ark:/21198/z16x19qk,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x19qk
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_012.tif,Page 12,12,ark:/21198/z18w5cn9,ark:/21198/z1350k2g,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350k2g
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_013.tif,Page 13,13,ark:/21198/z18w5cn9,ark:/21198/z1zd02mm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd02mm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_014.tif,Page 14,14,ark:/21198/z18w5cn9,ark:/21198/z1tm99vw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm99vw
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_015.tif,Page 15,15,ark:/21198/z18w5cn9,ark:/21198/z1pv8k2p,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8k2p
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_016.tif,Page 16,16,ark:/21198/z18w5cn9,ark:/21198/z1k37t9t,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37t9t
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_017.tif,Page 17,17,ark:/21198/z18w5cn9,ark:/21198/z1ff5s0t,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5s0t
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_018.tif,Page 18,18,ark:/21198/z18w5cn9,ark:/21198/z19p518g,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p518g
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_019.tif,Page 19,19,ark:/21198/z18w5cn9,ark:/21198/z15x48mn,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x48mn
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_020.tif,Page 20,20,ark:/21198/z18w5cn9,ark:/21198/z1253hxp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253hxp
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_021.tif,Page 21,21,ark:/21198/z18w5cn9,ark:/21198/z1xd31cw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd31cw
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_022.tif,Page 22,22,ark:/21198/z18w5cn9,ark:/21198/z1sn28mq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn28mq
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_023.tif,Page 23,23,ark:/21198/z18w5cn9,ark:/21198/z1nw1hw0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1hw0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_024.tif,Page 24,24,ark:/21198/z18w5cn9,ark:/21198/z1j69gj9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69gj9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_025.tif,Page 25,25,ark:/21198/z18w5cn9,ark:/21198/z1df8qv1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8qv1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_026.tif,Page 26,26,ark:/21198/z18w5cn9,ark:/21198/z18p8060,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8060
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_027.tif,Page 27,27,ark:/21198/z18w5cn9,ark:/21198/z14x77g8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x77g8
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_028.tif,Page 28,28,ark:/21198/z18w5cn9,ark:/21198/z1156grv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156grv
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_029.tif,Page 29,29,ark:/21198/z18w5cn9,ark:/21198/z1wd6062,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6062
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_030.tif,Page 30,30,ark:/21198/z18w5cn9,ark:/21198/z1rn57gb,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn57gb
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_031.tif,Page 31,31,ark:/21198/z18w5cn9,ark:/21198/z1n03663,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03663
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_032.tif,Page 32,32,ark:/21198/z18w5cn9,ark:/21198/z1h72fgc,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72fgc
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_033.tif,Page 33,33,ark:/21198/z18w5cn9,ark:/21198/z1cg1ps3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1ps3
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_034.tif,Page 34,34,ark:/21198/z18w5cn9,ark:/21198/z17q0z4p,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0z4p
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_035.tif,Page 35,35,ark:/21198/z18w5cn9,ark:/21198/z13z06bf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z06bf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v009_036.tif,Page 36,36,ark:/21198/z18w5cn9,ark:/21198/z1059fk1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059fk1
