Object Type,File Name,Title,Item Sequence,Parent ARK,Item ARK,local ID,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.contents,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_001.tif,Page 1,1,ark:/21198/z16x19bn,ark:/21198/z1wt0t5d,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0t5d
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_002.tif,Page 2,2,ark:/21198/z16x19bn,ark:/21198/z1s202dx,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s202dx
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_003.tif,Page 3,3,ark:/21198/z16x19bn,ark:/21198/z1n899mr,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n899mr
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_004.tif,Page 4,4,ark:/21198/z16x19bn,ark:/21198/z1hh8jxg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8jxg
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_005.tif,Page 5,5,ark:/21198/z16x19bn,ark:/21198/z1cv6hk1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6hk1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_006.tif,Page 6,6,ark:/21198/z16x19bn,ark:/21198/z1835rxh,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835rxh
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_007.tif,Page 7,7,ark:/21198/z16x19bn,ark:/21198/z14b5171,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5171
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_008.tif,Page 8,8,ark:/21198/z16x19bn,ark:/21198/z10k48h9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k48h9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_009.tif,Page 9,9,ark:/21198/z16x19bn,ark:/21198/z1vt3rzq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3rzq
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_010.tif,Page 10,10,ark:/21198/z16x19bn,ark:/21198/z1r2316n,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r2316n
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_011.tif,Page 11,11,ark:/21198/z16x19bn,ark:/21198/z1m928hc,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m928hc
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_012.tif,Page 12,12,ark:/21198/z16x19bn,ark:/21198/z1gn074g,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn074g
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_013.tif,Page 13,13,ark:/21198/z16x19bn,ark:/21198/z1bv9ghj,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9ghj
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_014.tif,Page 14,14,ark:/21198/z16x19bn,ark:/21198/z1738qtk,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738qtk
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_015.tif,Page 15,15,ark:/21198/z16x19bn,ark:/21198/z13b8026,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8026
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_016.tif,Page 16,16,ark:/21198/z16x19bn,ark:/21198/z1zk7gj2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7gj2
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_017.tif,Page 17,17,ark:/21198/z16x19bn,ark:/21198/z1tt6qrf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6qrf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_018.tif,Page 18,18,ark:/21198/z16x19bn,ark:/21198/z1q2603q,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q2603q
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_019.tif,Page 19,19,ark:/21198/z16x19bn,ark:/21198/z1kd3xrg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3xrg
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_020.tif,Page 20,20,ark:/21198/z16x19bn,ark:/21198/z1fn363f,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn363f
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_021.tif,Page 21,21,ark:/21198/z16x19bn,ark:/21198/z19w2ffm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2ffm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_022.tif,Page 22,22,ark:/21198/z16x19bn,ark:/21198/z1641pn9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641pn9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_023.tif,Page 23,23,ark:/21198/z16x19bn,ark:/21198/z12c0xw4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0xw4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_024.tif,Page 24,24,ark:/21198/z16x19bn,ark:/21198/z1xm0fd7,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0fd7
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_025.tif,Page 25,25,ark:/21198/z16x19bn,ark:/21198/z1st9pqd,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9pqd
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_026.tif,Page 26,26,ark:/21198/z16x19bn,ark:/21198/z1p57nbt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57nbt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_027.tif,Page 27,27,ark:/21198/z16x19bn,ark:/21198/z1jd6wp0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6wp0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_028.tif,Page 28,28,ark:/21198/z16x19bn,ark:/21198/z1dn64zn,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn64zn
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_029.tif,Page 29,29,ark:/21198/z16x19bn,ark:/21198/z18w5d7b,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5d7b
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_030.tif,Page 30,30,ark:/21198/z16x19bn,ark:/21198/z1544nf1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544nf1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_031.tif,Page 31,31,ark:/21198/z16x19bn,ark:/21198/z11c3wq9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3wq9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_032.tif,Page 32,32,ark:/21198/z16x19bn,ark:/21198/z1wm3d99,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3d99
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_033.tif,Page 33,33,ark:/21198/z16x19bn,ark:/21198/z1rz1bwj,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1bwj
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_034.tif,Page 34,34,ark:/21198/z16x19bn,ark:/21198/z1n60m8w,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60m8w
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_035.tif,Page 35,35,ark:/21198/z16x19bn,ark:/21198/z1hd9vk2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9vk2
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_036.tif,Page 36,36,ark:/21198/z16x19bn,ark:/21198/z1cn93t8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn93t8
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_037.tif,Page 37,37,ark:/21198/z16x19bn,ark:/21198/z17w8c12,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8c12
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_038.tif,Page 38,38,ark:/21198/z16x19bn,ark:/21198/z1447mb3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447mb3
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_039.tif,Page 39,39,ark:/21198/z16x19bn,ark:/21198/z10g5k0n,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5k0n
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_040.tif,Page 40,40,ark:/21198/z16x19bn,ark:/21198/z1vq52js,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq52js
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_041.tif,Page 41,41,ark:/21198/z16x19bn,ark:/21198/z1qz49wz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz49wz
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_042.tif,Page 42,42,ark:/21198/z16x19bn,ark:/21198/z1m63k7v,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63k7v
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_043.tif,Page 43,43,ark:/21198/z16x19bn,ark:/21198/z1gf2tf7,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2tf7
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_044.tif,Page 44,44,ark:/21198/z16x19bn,ark:/21198/z1bp22pf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp22pf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_045.tif,Page 45,45,ark:/21198/z16x19bn,ark:/21198/z16x19zq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x19zq
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_046.tif,Page 46,46,ark:/21198/z16x19bn,ark:/21198/z13798j4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13798j4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_047.tif,Page 47,47,ark:/21198/z16x19bn,ark:/21198/z1zg8s39,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8s39
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_048.tif,Page 48,48,ark:/21198/z16x19bn,ark:/21198/z1tq81g9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq81g9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_049.tif,Page 49,49,ark:/21198/z16x19bn,ark:/21198/z1pz78rk,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz78rk
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_050.tif,Page 50,50,ark:/21198/z16x19bn,ark:/21198/z1k66j1k,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66j1k
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_051.tif,Page 51,51,ark:/21198/z16x19bn,ark:/21198/z1ff5s7z,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5s7z
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_052.tif,Page 52,52,ark:/21198/z16x19bn,ark:/21198/z19p51hm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p51hm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_053.tif,Page 53,53,ark:/21198/z16x19bn,ark:/21198/z161305g,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz161305g
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_054.tif,Page 54,54,ark:/21198/z16x19bn,ark:/21198/z12827g6,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12827g6
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_055.tif,Page 55,55,ark:/21198/z16x19bn,ark:/21198/z1xh1r2t,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1r2t
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_056.tif,Page 56,56,ark:/21198/z16x19bn,ark:/21198/z1sr10bg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr10bg
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_057.tif,Page 57,57,ark:/21198/z16x19bn,ark:/21198/z1p007j5,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p007j5
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_058.tif,Page 58,58,ark:/21198/z16x19bn,ark:/21198/z1j69gr0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69gr0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_059.tif,Page 59,59,ark:/21198/z16x19bn,ark:/21198/z1df8r24,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8r24
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_060.tif,Page 60,60,ark:/21198/z16x19bn,ark:/21198/z18s6ps5,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6ps5
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_061.tif,Page 61,61,ark:/21198/z16x19bn,ark:/21198/z1515z42,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515z42
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_062.tif,Page 62,62,ark:/21198/z16x19bn,ark:/21198/z11856f5,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11856f5
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_063.tif,Page 63,63,ark:/21198/z16x19bn,ark:/21198/z1wh4pzg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4pzg
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_064.tif,Page 64,64,ark:/21198/z16x19bn,ark:/21198/z1rr3z58,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3z58
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_065.tif,Page 65,65,ark:/21198/z16x19bn,ark:/21198/z1n036ds,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n036ds
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_066.tif,Page 66,66,ark:/21198/z16x19bn,ark:/21198/z1h72fp2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72fp2
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_067.tif,Page 67,67,ark:/21198/z16x19bn,ark:/21198/z1ck0dbm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0dbm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_068.tif,Page 68,68,ark:/21198/z16x19bn,ark:/21198/z17s9nns,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9nns
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_069.tif,Page 69,69,ark:/21198/z16x19bn,ark:/21198/z1418x0p,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418x0p
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_070.tif,Page 70,70,ark:/21198/z16x19bn,ark:/21198/z108857w,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz108857w
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_071.tif,Page 71,71,ark:/21198/z16x19bn,ark:/21198/z1vh7nr6,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7nr6
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_072.tif,Page 72,72,ark:/21198/z16x19bn,ark:/21198/z1qr6wzk,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6wzk
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_073.tif,Page 73,73,ark:/21198/z16x19bn,ark:/21198/z1m0659v,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m0659v
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_074.tif,Page 74,74,ark:/21198/z16x19bn,ark:/21198/z1gb43w3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb43w3
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_075.tif,Page 75,75,ark:/21198/z16x19bn,ark:/21198/z1bk3c7p,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3c7p
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_076.tif,Page 76,76,ark:/21198/z16x19bn,ark:/21198/z16t2mkv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2mkv
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_077.tif,Page 77,77,ark:/21198/z16x19bn,ark:/21198/z1321vt0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321vt0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_078.tif,Page 78,78,ark:/21198/z16x19bn,ark:/21198/z1z91c9n,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91c9n
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_commission_v024_079.tif,Page 79,79,ark:/21198/z16x19bn,ark:/21198/z1tj0mh1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0mh1
