Object Type,File Name,Title,Item Sequence,Parent ARK,Item ARK,local ID,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.contents,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_001.tif,Page 1,1,ark:/21198/z1dz27nf,ark:/21198/z1gb44fp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb44fp
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_002.tif,Page 2,2,ark:/21198/z1dz27nf,ark:/21198/z1bp236k,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp236k
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_003.tif,Page 3,3,ark:/21198/z1dz27nf,ark:/21198/z16x1bgv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1bgv
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_004.tif,Page 4,4,ark:/21198/z1dz27nf,ark:/21198/z1350ksw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350ksw
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_005.tif,Page 5,5,ark:/21198/z1dz27nf,ark:/21198/z1zd03bf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd03bf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_006.tif,Page 6,6,ark:/21198/z1dz27nf,ark:/21198/z1tm9bkq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9bkq
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_007.tif,Page 7,7,ark:/21198/z1dz27nf,ark:/21198/z1pv8ktj,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8ktj
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_008.tif,Page 8,8,ark:/21198/z1dz27nf,ark:/21198/z1k66jj9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66jj9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_009.tif,Page 9,9,ark:/21198/z1dz27nf,ark:/21198/z1ff5ss4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5ss4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_010.tif,Page 10,10,ark:/21198/z1dz27nf,ark:/21198/z19p5226,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5226
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_011.tif,Page 11,11,ark:/21198/z1dz27nf,ark:/21198/z15x49cx,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x49cx
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_012.tif,Page 12,12,ark:/21198/z1dz27nf,ark:/21198/z1253jpz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253jpz
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_013.tif,Page 13,13,ark:/21198/z1dz27nf,ark:/21198/z1xd3245,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3245
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_014.tif,Page 14,14,ark:/21198/z1dz27nf,ark:/21198/z1sn29df,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29df
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_015.tif,Page 15,15,ark:/21198/z1dz27nf,ark:/21198/z1p00829,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00829
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_016.tif,Page 16,16,ark:/21198/z1dz27nf,ark:/21198/z1j69h9k,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69h9k
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_017.tif,Page 17,17,ark:/21198/z1dz27nf,ark:/21198/z1df8rm9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8rm9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_018.tif,Page 18,18,ark:/21198/z1dz27nf,ark:/21198/z18p80zv,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p80zv
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_019.tif,Page 19,19,ark:/21198/z1dz27nf,ark:/21198/z14x787j,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x787j
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_020.tif,Page 20,20,ark:/21198/z1dz27nf,ark:/21198/z1156hh4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156hh4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_021.tif,Page 21,21,ark:/21198/z1dz27nf,ark:/21198/z1wd610s,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd610s
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_022.tif,Page 22,22,ark:/21198/z1dz27nf,ark:/21198/z1rr3zp0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3zp0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_023.tif,Page 23,23,ark:/21198/z1dz27nf,ark:/21198/z1n036zz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n036zz
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_024.tif,Page 24,24,ark:/21198/z1dz27nf,ark:/21198/z1h72g66,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72g66
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_025.tif,Page 25,25,ark:/21198/z1dz27nf,ark:/21198/z1cg1qhx,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1qhx
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_026.tif,Page 26,26,ark:/21198/z1dz27nf,ark:/21198/z17q0zv3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0zv3
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_027.tif,Page 27,27,ark:/21198/z1dz27nf,ark:/21198/z13z0728,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0728
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_028.tif,Page 28,28,ark:/21198/z1dz27nf,ark:/21198/z1059gb9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059gb9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_029.tif,Page 29,29,ark:/21198/z1dz27nf,ark:/21198/z1vh7p9s,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7p9s
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_030.tif,Page 30,30,ark:/21198/z1dz27nf,ark:/21198/z1qr6xjm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6xjm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_031.tif,Page 31,31,ark:/21198/z1dz27nf,ark:/21198/z1m065v1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m065v1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_032.tif,Page 32,32,ark:/21198/z1dz27nf,ark:/21198/z1g75f55,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75f55
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_033.tif,Page 33,33,ark:/21198/z1dz27nf,ark:/21198/z1bg4pgw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4pgw
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_034.tif,Page 34,34,ark:/21198/z1dz27nf,ark:/21198/z16q3xp8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3xp8
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_035.tif,Page 35,35,ark:/21198/z1dz27nf,ark:/21198/z12z35zx,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z35zx
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_036.tif,Page 36,36,ark:/21198/z1dz27nf,ark:/21198/z1z91cvt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91cvt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_037.tif,Page 37,37,ark:/21198/z1dz27nf,ark:/21198/z1tj0n32,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0n32
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_038.tif,Page 38,38,ark:/21198/z1dz27nf,ark:/21198/z1pr9wcs,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9wcs
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_039.tif,Page 39,39,ark:/21198/z1dz27nf,ark:/21198/z1k094qn,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k094qn
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_040.tif,Page 40,40,ark:/21198/z1dz27nf,ark:/21198/z1f78d0b,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78d0b
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_041.tif,Page 41,41,ark:/21198/z1dz27nf,ark:/21198/z19g7n75,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7n75
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_042.tif,Page 42,42,ark:/21198/z1dz27nf,ark:/21198/z15q6wg0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6wg0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_043.tif,Page 43,43,ark:/21198/z1dz27nf,ark:/21198/z1224v59,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224v59
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_044.tif,Page 44,44,ark:/21198/z1dz27nf,ark:/21198/z1x94bp0,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94bp0
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_045.tif,Page 45,45,ark:/21198/z1dz27nf,ark:/21198/z1sj3m04,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3m04
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_046.tif,Page 46,46,ark:/21198/z1dz27nf,ark:/21198/z1ns2vb9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2vb9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_047.tif,Page 47,47,ark:/21198/z1dz27nf,ark:/21198/z1j123m8,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j123m8
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_048.tif,Page 48,48,ark:/21198/z1dz27nf,ark:/21198/z1d81btn,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81btn
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_049.tif,Page 49,49,ark:/21198/z1dz27nf,ark:/21198/z18h0m3b,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0m3b
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_050.tif,Page 50,50,ark:/21198/z1dz27nf,ark:/21198/z14t8jtt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8jtt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_051.tif,Page 51,51,ark:/21198/z1dz27nf,ark:/21198/z1127t2c,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127t2c
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_052.tif,Page 52,52,ark:/21198/z1dz27nf,ark:/21198/z1w979mh,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w979mh
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_053.tif,Page 53,53,ark:/21198/z1dz27nf,ark:/21198/z1rj6jx7,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6jx7
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_054.tif,Page 54,54,ark:/21198/z1dz27nf,ark:/21198/z1ms5t7c,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5t7c
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_055.tif,Page 55,55,ark:/21198/z1dz27nf,ark:/21198/z1h152ff,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h152ff
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_056.tif,Page 56,56,ark:/21198/z1dz27nf,ark:/21198/z1c849qq,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c849qq
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_057.tif,Page 57,57,ark:/21198/z1dz27nf,ark:/21198/z17m28bt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m28bt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_058.tif,Page 58,58,ark:/21198/z1dz27nf,ark:/21198/z13v1hm3,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1hm3
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_059.tif,Page 59,59,ark:/21198/z1dz27nf,ark:/21198/z1030rx4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030rx4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_060.tif,Page 60,60,ark:/21198/z1dz27nf,ark:/21198/z1vb08h4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb08h4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_061.tif,Page 61,61,ark:/21198/z1dz27nf,ark:/21198/z1qj9hqz,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9hqz
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_062.tif,Page 62,62,ark:/21198/z1dz27nf,ark:/21198/z1ks8s0n,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8s0n
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_063.tif,Page 63,63,ark:/21198/z1dz27nf,ark:/21198/z1g18175,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18175
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_064.tif,Page 64,64,ark:/21198/z1dz27nf,ark:/21198/z1bc5zxc,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5zxc
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_065.tif,Page 65,65,ark:/21198/z1dz27nf,ark:/21198/z16m576f,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m576f
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_066.tif,Page 66,66,ark:/21198/z1dz27nf,ark:/21198/z12v4gh5,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4gh5
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_067.tif,Page 67,67,ark:/21198/z1dz27nf,ark:/21198/z1z3403g,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z3403g
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_068.tif,Page 68,68,ark:/21198/z1dz27nf,ark:/21198/z1tb37b9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb37b9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_069.tif,Page 69,69,ark:/21198/z1dz27nf,ark:/21198/z1pk2gk4,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2gk4
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_070.tif,Page 70,70,ark:/21198/z1dz27nf,ark:/21198/z1jx0fb1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0fb1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_071.tif,Page 71,71,ark:/21198/z1dz27nf,ark:/21198/z1f49pkm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49pkm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_072.tif,Page 72,72,ark:/21198/z1dz27nf,ark:/21198/z19c8xvw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8xvw
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_073.tif,Page 73,73,ark:/21198/z1dz27nf,ark:/21198/z15m865d,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m865d
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_074.tif,Page 74,74,ark:/21198/z1dz27nf,ark:/21198/z11v7ffp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7ffp
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_075.tif,Page 75,75,ark:/21198/z1dz27nf,ark:/21198/z1x36xz9,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36xz9
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_076.tif,Page 76,76,ark:/21198/z1dz27nf,ark:/21198/z1sb666x,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb666x
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_077.tif,Page 77,77,ark:/21198/z1dz27nf,ark:/21198/z1np44v2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np44v2
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_078.tif,Page 78,78,ark:/21198/z1dz27nf,ark:/21198/z1hx3d39,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3d39
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_079.tif,Page 79,79,ark:/21198/z1dz27nf,ark:/21198/z1d52ncw,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52ncw
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_080.tif,Page 80,80,ark:/21198/z1dz27nf,ark:/21198/z18d1wpm,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1wpm
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_081.tif,Page 81,81,ark:/21198/z1dz27nf,ark:/21198/z14n151k,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n151k
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_082.tif,Page 82,82,ark:/21198/z1dz27nf,ark:/21198/z10w0d7z,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0d7z
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_083.tif,Page 83,83,ark:/21198/z1dz27nf,ark:/21198/z1w39wsg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39wsg
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_084.tif,Page 84,84,ark:/21198/z1dz27nf,ark:/21198/z1rf7vgg,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7vgg
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_085.tif,Page 85,85,ark:/21198/z1dz27nf,ark:/21198/z1mp73p7,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp73p7
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_086.tif,Page 86,86,ark:/21198/z1dz27nf,ark:/21198/z1gx6bzh,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6bzh
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch1/images/johannesburg_vol2_087.tif,Page 87,87,ark:/21198/z1dz27nf,ark:/21198/z1c55m8z,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55m8z
