Object Type,File Name,Title,Item Sequence,Parent ARK,Item ARK,local ID,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.contents,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_exhibits_v021_001.tif,Page 1,1,ark:/21198/z1738rc5,ark:/21198/z1qz4bb6,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4bb6
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_exhibits_v021_002.tif,Page 2,2,ark:/21198/z1738rc5,ark:/21198/z1m63kpp,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63kpp
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_exhibits_v021_003.tif,Page 3,3,ark:/21198/z1738rc5,ark:/21198/z1gf2tw2,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2tw2
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_exhibits_v021_004.tif,Page 4,4,ark:/21198/z1738rc5,ark:/21198/z1bp234p,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp234p
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_exhibits_v021_005.tif,Page 5,5,ark:/21198/z1738rc5,ark:/21198/z16x1bch,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1bch
