Object Type,File Name,Title,Item Sequence,Parent ARK,Item ARK,local ID,Publisher,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Abstract,Note.contents,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Bucketeer State,IIIF Access URL
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_001.tif,Page 1,1,ark:/21198/z1k956td,ark:/21198/z1wd60w1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd60w1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_002.tif,Page 2,2,ark:/21198/z1k956td,ark:/21198/z1rn5848,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5848
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_003.tif,Page 3,3,ark:/21198/z1k956td,ark:/21198/z1mw4hgf,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4hgf
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_004.tif,Page 4,4,ark:/21198/z1k956td,ark:/21198/z1h72g3v,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72g3v
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_005.tif,Page 5,5,ark:/21198/z1k956td,ark:/21198/z1cg1qf1,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1qf1
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_006.tif,Page 6,6,ark:/21198/z1k956td,ark:/21198/z17q0zs6,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0zs6
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_007.tif,Page 7,7,ark:/21198/z1k956td,ark:/21198/z13z070c,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z070c
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_008.tif,Page 8,8,ark:/21198/z1k956td,ark:/21198/z1059g7z,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059g7z
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_009.tif,Page 9,9,ark:/21198/z1k956td,ark:/21198/z1vd8zqt,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8zqt
Page,Masters/othermasters/DEPsouthafrica/sharpeville/batch2/images/b7617662_courtcase_v053_010.tif,Page 10,10,ark:/21198/z1k956td,ark:/21198/z1qn8737,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8737
