"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tz16","ark:/21198/zz0028tz2q","2","Completed","Page","perse/image/21198-zz0028tz2q_1947994_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz2q",""
"Perseguido, El","ark:/21198/zz0028tz16","ark:/21198/zz0028tz37","2","Completed","Page","perse/image/21198-zz0028tz37_1947998_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz37",""
"Perseguido, El","ark:/21198/zz0028tz16","ark:/21198/zz0028tz4r","2","Completed","Page","perse/image/21198-zz0028tz4r_1948003_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz4r",""
"Perseguido, El","ark:/21198/zz0028tz16","ark:/21198/zz0028tz58","2","Completed","Page","perse/image/21198-zz0028tz58_1948007_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz58",""
