"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tx5s","ark:/21198/zz0028tx69","2","Completed","Page","perse/image/21198-zz0028tx69_1947899_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tx69",""
"Perseguido, El","ark:/21198/zz0028tx5s","ark:/21198/zz0028tx7t","2","Completed","Page","perse/image/21198-zz0028tx7t_1947902_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tx7t",""
"Perseguido, El","ark:/21198/zz0028tx5s","ark:/21198/zz0028tx8b","2","Completed","Page","perse/image/21198-zz0028tx8b_1947907_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tx8b",""
"Perseguido, El","ark:/21198/zz0028tx5s","ark:/21198/zz0028tx9v","2","Completed","Page","perse/image/21198-zz0028tx9v_1947910_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tx9v",""
