"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028ttj1","ark:/21198/zz0028ttkj","2","Completed","Page","perse/image/21198-zz0028ttkj_1947817_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttkj",""
"Perseguido, El","ark:/21198/zz0028ttj1","ark:/21198/zz0028ttm2","2","Completed","Page","perse/image/21198-zz0028ttm2_1947820_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttm2",""
"Perseguido, El","ark:/21198/zz0028ttj1","ark:/21198/zz0028ttnk","2","Completed","Page","perse/image/21198-zz0028ttnk_1947823_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttnk",""
"Perseguido, El","ark:/21198/zz0028ttj1","ark:/21198/zz0028ttp3","2","Completed","Page","perse/image/21198-zz0028ttp3_1947826_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttp3",""
