"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v3sz","ark:/21198/zz0028v3tg","2","Completed","Page","perse/image/21198-zz0028v3tg_1948336_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3tg",""
"Perseguido, El","ark:/21198/zz0028v3sz","ark:/21198/zz0028v3v0","2","Completed","Page","perse/image/21198-zz0028v3v0_1948342_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3v0",""
"Perseguido, El","ark:/21198/zz0028v3sz","ark:/21198/zz0028v3wh","2","Completed","Page","perse/image/21198-zz0028v3wh_1948348_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3wh",""
"Perseguido, El","ark:/21198/zz0028v3sz","ark:/21198/zz0028v3x1","2","Completed","Page","perse/image/21198-zz0028v3x1_1948352_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3x1",""
