"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028txpj","ark:/21198/zz0028txq2","2","Completed","Page","perse/image/21198-zz0028txq2_1947955_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028txq2",""
"Perseguido, El","ark:/21198/zz0028txpj","ark:/21198/zz0028txrk","2","Completed","Page","perse/image/21198-zz0028txrk_1947959_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028txrk",""
"Perseguido, El","ark:/21198/zz0028txpj","ark:/21198/zz0028txs3","2","Completed","Page","perse/image/21198-zz0028txs3_1947964_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028txs3",""
"Perseguido, El","ark:/21198/zz0028txpj","ark:/21198/zz0028txtm","2","Completed","Page","perse/image/21198-zz0028txtm_1947967_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028txtm",""
