"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028ttr4","ark:/21198/zz0028ttsn","2","Completed","Page","perse/image/21198-zz0028ttsn_1947830_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttsn",""
"Perseguido, El","ark:/21198/zz0028ttr4","ark:/21198/zz0028ttt5","2","Completed","Page","perse/image/21198-zz0028ttt5_1947835_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttt5",""
"Perseguido, El","ark:/21198/zz0028ttr4","ark:/21198/zz0028ttvp","2","Completed","Page","perse/image/21198-zz0028ttvp_1947838_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttvp",""
"Perseguido, El","ark:/21198/zz0028ttr4","ark:/21198/zz0028ttw6","2","Completed","Page","perse/image/21198-zz0028ttw6_1947842_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttw6",""
