"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v3mc","ark:/21198/zz0028v3nw","2","Completed","Page","perse/image/21198-zz0028v3nw_1948316_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3nw",""
"Perseguido, El","ark:/21198/zz0028v3mc","ark:/21198/zz0028v3pd","2","Completed","Page","perse/image/21198-zz0028v3pd_1948322_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3pd",""
"Perseguido, El","ark:/21198/zz0028v3mc","ark:/21198/zz0028v3qx","2","Completed","Page","perse/image/21198-zz0028v3qx_1948325_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3qx",""
"Perseguido, El","ark:/21198/zz0028v3mc","ark:/21198/zz0028v3rf","2","Completed","Page","perse/image/21198-zz0028v3rf_1948330_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3rf",""
