"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tz6s","ark:/21198/zz0028tz79","2","Completed","Page","perse/image/21198-zz0028tz79_1948013_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz79",""
"Perseguido, El","ark:/21198/zz0028tz6s","ark:/21198/zz0028tz8t","2","Completed","Page","perse/image/21198-zz0028tz8t_1948016_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz8t",""
"Perseguido, El","ark:/21198/zz0028tz6s","ark:/21198/zz0028tz9b","2","Completed","Page","perse/image/21198-zz0028tz9b_1948021_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz9b",""
"Perseguido, El","ark:/21198/zz0028tz6s","ark:/21198/zz0028tzbv","2","Completed","Page","perse/image/21198-zz0028tzbv_1948025_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tzbv",""
