"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v5b6","ark:/21198/zz0028v5cq","2","Completed","Page","perse/image/21198-zz0028v5cq_1948496_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v5cq",""
"Perseguido, El","ark:/21198/zz0028v5b6","ark:/21198/zz0028v5d7","2","Completed","Page","perse/image/21198-zz0028v5d7_1948501_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v5d7",""
"Perseguido, El","ark:/21198/zz0028v5b6","ark:/21198/zz0028v5fr","2","Completed","Page","perse/image/21198-zz0028v5fr_1948504_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v5fr",""
"Perseguido, El","ark:/21198/zz0028v5b6","ark:/21198/zz0028v5g8","2","Completed","Page","perse/image/21198-zz0028v5g8_1948508_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v5g8",""
