"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v4gs","ark:/21198/zz0028v4h9","2","Completed","Page","perse/image/21198-zz0028v4h9_1948408_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4h9",""
"Perseguido, El","ark:/21198/zz0028v4gs","ark:/21198/zz0028v4jt","2","Completed","Page","perse/image/21198-zz0028v4jt_1948412_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4jt",""
"Perseguido, El","ark:/21198/zz0028v4gs","ark:/21198/zz0028v4kb","2","Completed","Page","perse/image/21198-zz0028v4kb_1948417_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4kb",""
"Perseguido, El","ark:/21198/zz0028v4gs","ark:/21198/zz0028v4mv","2","Completed","Page","perse/image/21198-zz0028v4mv_1948421_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v4mv",""
