"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v0t1","ark:/21198/zz0028v0vj","2","Completed","Page","perse/image/21198-zz0028v0vj_1948204_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v0vj",""
"Perseguido, El","ark:/21198/zz0028v0t1","ark:/21198/zz0028v0w2","2","Completed","Page","perse/image/21198-zz0028v0w2_1948207_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v0w2",""
"Perseguido, El","ark:/21198/zz0028v0t1","ark:/21198/zz0028v0xk","2","Completed","Page","perse/image/21198-zz0028v0xk_1948210_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v0xk",""
"Perseguido, El","ark:/21198/zz0028v0t1","ark:/21198/zz0028v0z3","2","Completed","Page","perse/image/21198-zz0028v0z3_1948213_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v0z3",""
