"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tn90","ark:/21198/zz0028tnbh","2","Completed","Page","perse/image/21198-zz0028tnbh_1947409_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnbh",""
"Perseguido, El","ark:/21198/zz0028tn90","ark:/21198/zz0028tnc1","2","Completed","Page","perse/image/21198-zz0028tnc1_1947413_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnc1",""
"Perseguido, El","ark:/21198/zz0028tn90","ark:/21198/zz0028tndj","2","Completed","Page","perse/image/21198-zz0028tndj_1947418_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tndj",""
"Perseguido, El","ark:/21198/zz0028tn90","ark:/21198/zz0028tnf2","2","Completed","Page","perse/image/21198-zz0028tnf2_1947422_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnf2",""
