"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tzqj","ark:/21198/zz0028tzr2","2","Completed","Page","perse/image/21198-zz0028tzr2_1948067_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tzr2",""
"Perseguido, El","ark:/21198/zz0028tzqj","ark:/21198/zz0028tzsk","2","Completed","Page","perse/image/21198-zz0028tzsk_1948072_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tzsk",""
"Perseguido, El","ark:/21198/zz0028tzqj","ark:/21198/zz0028tzt3","2","Completed","Page","perse/image/21198-zz0028tzt3_1948076_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tzt3",""
"Perseguido, El","ark:/21198/zz0028tzqj","ark:/21198/zz0028tzvm","2","Completed","Page","perse/image/21198-zz0028tzvm_1948081_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tzvm",""
"Perseguido, El","ark:/21198/zz0028tzqj","ark:/21198/zz0028tzw4","2","Completed","Page","perse/image/21198-zz0028tzw4_1948085_master.tif","5","","","","","","","","pd","","published","","","page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tzw4",""
