"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tsbf","ark:/21198/zz0028tscz","2","Completed","Page","perse/image/21198-zz0028tscz_1947703_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tscz",""
"Perseguido, El","ark:/21198/zz0028tsbf","ark:/21198/zz0028tsdg","2","Completed","Page","perse/image/21198-zz0028tsdg_1947706_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tsdg",""
"Perseguido, El","ark:/21198/zz0028tsbf","ark:/21198/zz0028tsf0","2","Completed","Page","perse/image/21198-zz0028tsf0_1947709_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tsf0",""
"Perseguido, El","ark:/21198/zz0028tsbf","ark:/21198/zz0028tsgh","2","Completed","Page","perse/image/21198-zz0028tsgh_1947712_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tsgh",""
