"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v44m","ark:/21198/zz0028v454","2","Completed","Page","perse/image/21198-zz0028v454_1948375_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v454",""
"Perseguido, El","ark:/21198/zz0028v44m","ark:/21198/zz0028v46n","2","Completed","Page","perse/image/21198-zz0028v46n_1948379_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v46n",""
"Perseguido, El","ark:/21198/zz0028v44m","ark:/21198/zz0028v475","2","Completed","Page","perse/image/21198-zz0028v475_1948382_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v475",""
"Perseguido, El","ark:/21198/zz0028v44m","ark:/21198/zz0028v48p","2","Completed","Page","perse/image/21198-zz0028v48p_1948387_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v48p",""
