"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tmsr","ark:/21198/zz0028tmt8","2","Completed","Page","perse/image/21198-zz0028tmt8_1947353_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tmt8",""
"Perseguido, El","ark:/21198/zz0028tmsr","ark:/21198/zz0028tmvs","2","Completed","Page","perse/image/21198-zz0028tmvs_1947356_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tmvs",""
"Perseguido, El","ark:/21198/zz0028tmsr","ark:/21198/zz0028tmw9","2","Completed","Page","perse/image/21198-zz0028tmw9_1947361_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tmw9",""
"Perseguido, El","ark:/21198/zz0028tmsr","ark:/21198/zz0028tmxt","2","Completed","Page","perse/image/21198-zz0028tmxt_1947365_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tmxt",""
