"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Opac url","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028v386","ark:/21198/zz0028v39q","2","Completed","Page","perse/image/21198-zz0028v39q_1948280_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v39q",""
"Perseguido, El","ark:/21198/zz0028v386","ark:/21198/zz0028v3b7","2","Completed","Page","perse/image/21198-zz0028v3b7_1948286_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3b7",""
"Perseguido, El","ark:/21198/zz0028v386","ark:/21198/zz0028v3cr","2","Completed","Page","perse/image/21198-zz0028v3cr_1948289_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3cr",""
"Perseguido, El","ark:/21198/zz0028v386","ark:/21198/zz0028v3d8","2","Completed","Page","perse/image/21198-zz0028v3d8_1948294_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028v3d8",""
