"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tngk","ark:/21198/zz0028tnh3","2","Completed","Page","perse/image/21198-zz0028tnh3_1947428_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnh3",""
"Perseguido, El","ark:/21198/zz0028tngk","ark:/21198/zz0028tnjm","2","Completed","Page","perse/image/21198-zz0028tnjm_1947433_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnjm",""
"Perseguido, El","ark:/21198/zz0028tngk","ark:/21198/zz0028tnk4","2","Completed","Page","perse/image/21198-zz0028tnk4_1947437_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnk4",""
"Perseguido, El","ark:/21198/zz0028tngk","ark:/21198/zz0028tnmn","2","Completed","Page","perse/image/21198-zz0028tnmn_1947440_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnmn",""
