"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Name.repository","Subject.conceptTopic","Type.genre","Title","Date.creation","Date.normalized","AltTitle.uniform","Opac url","Place of origin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Montana, La","ark:/21198/zz0028vk8z","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vk8z_1949305_master.tif","1","","","","","","","","pd","","published","","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vk8z",""
"Montana, La","ark:/21198/zz0028vk9g","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vk9g_1949309_master.tif","2","","","","","","","","pd","","published","","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vk9g",""
"Montana, La","ark:/21198/zz0028vkb0","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vkb0_1949314_master.tif","3","","","","","","","","pd","","published","","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vkb0",""
"Montana, La","ark:/21198/zz0028vkch","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vkch_1949318_master.tif","4","","","","","","","","pd","","published","","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vkch",""
"Montana, La","ark:/21198/zz0028vkd1","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vkd1_1949323_master.tif","5","","","","","","","","pd","","published","","","","page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vkd1",""
"Montana, La","ark:/21198/zz0028vkfj","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vkfj_1949327_master.tif","6","","","","","","","","pd","","published","","","","page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vkfj",""
"Montana, La","ark:/21198/zz0028vkg2","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vkg2_1949332_master.tif","7","","","","","","","","pd","","published","","","","page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vkg2",""
"Montana, La","ark:/21198/zz0028vkhk","ark:/21198/zz0028vk7f","2","Completed","Page","monta/image/21198-zz0028vkhk_1949335_master.tif","8","","","","","","","","pd","","published","","","","page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vkhk",""
