"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Type.genre","Rights.copyrightStatus","Subject","Name.subject","Author","Name.creator","Name.correspondent","Name.interviewee","Name.compiler","Coverage.geographic","Name.sponsor","Rights.servicesContact","Rights.rightsHolderName","Name.repository","Name.photographer","Name.interviewer","Language","Alt ID.local","Format.dimensions","Date.normalized","Description.note","Relation.isPartOf","Title","Date.creation","Format.extent","Description.caption","Alt ID.issueNo","Description.contents","AltTitle.uniform","Description.latitude","Description.longitude","Alt ID.oclc","Alt ID.url","Description.abstract","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017mkj5","ark:/21198/zz0017mkhn","2","Completed","Page","bunche/masters/21198-zz0017mkj5_713627_master.tif","1","","","text","","","","","letters (correspondence)","Regents of the University of California, UCLA Library.","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|University of California, Los Angeles--Students|~|Rieber, Charles H. (Charles Henry), 1866-1948","","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","","University of California, Los Angeles. $b Library Special Collections","","","eng","uclamss_2051_b127_f10_1-1|~|clusc_1_1_00018043a","28 x 22 cm.","1966-04-21","Letter from Bunche of his reminiscences of student life at the old campus of the University of California, Los Angeles and especially of Dean Rieber|~|Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1966 April 21, New York, N.Y. to Mr. Ronald W. Hosie, Editor, ""Cub"" Daily Bruin, UCLA, Los Angeles, Calif.; page 1","April 21, 1966","2 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mkj5",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017mkkp","ark:/21198/zz0017mkhn","2","Completed","Page","bunche/masters/21198-zz0017mkkp_713636_master.tif","2","","","text","","","","","letters (correspondence)","Regents of the University of California, UCLA Library.","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|University of California, Los Angeles--Students|~|Rieber, Charles H. (Charles Henry), 1866-1948","","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","","University of California, Los Angeles. $b Library Special Collections","","","eng","uclamss_2051_b127_f10_1-2|~|clusc_1_1_00018044a","28 x 22 cm.","1966-04-21","Letter from Bunche of his reminiscences of student life at the old campus of the University of California, Los Angeles and especially of Dean Rieber|~|Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1966 April 21, New York, N.Y. to Mr. Ronald W. Hosie, Editor, ""Cub"" Daily Bruin, UCLA, Los Angeles, Calif.; page 2","April 21, 1966","2 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mkkp",""
