Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Subject,Name.subject,Name.author,Name.creator,Name.correspondent,Name.interviewee,Name.compiler,Coverage.geographic,Name.sponsor,Rights.servicesContact,Rights.rightsHolderName,Name.repository,Name.photographer,Name.interviewer,Language,Alt ID.local,Format.dimensions,Date.normalized,Description.note,Relation.isPartOf,Title,Date.creation,Format.extent,Description.caption,Alt ID.issueNo,Description.contents,AltTitle.uniform,Description.latitude,Description.longitude,Alt ID.oclc,Alt ID.url,Description.abstract,Opac url,AltTitle.other,Bucketeer State,IIIF Access URL
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q8j5,ark:/21198/zz0017q8ck,1,In progress,Page,,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.","Education, Higher","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Roberts, H. D.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f23_2-1|~|clusc_1_1_00055791a,21 x 13 cm.,1955-10-16,Digitization took place as part of the California Cultures Project.|~|Redacted : Image produced from digital copy of original document with personal information removed.,http://calcultures.cdlib.org,"Letter, 1955 October 16, Santa Maria, Calif. to Dr. Bunche [recto]","October 16, 1955",2 p.,,,,,,,,,,,,missing,
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q8kp,ark:/21198/zz0017q8ck,1,In progress,Page,,2,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.","Education, Higher","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Roberts, H. D.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00055792a|~|uclamss_2051_b127_f23_2-2,21 x 13 cm.,1955-10-16,Digitization took place as part of the California Cultures Project.|~|Redacted : Image produced from digital copy of original document with personal information removed.,http://calcultures.cdlib.org,"Letter, 1955 October 16, Santa Maria, Calif. to Dr. Bunche [verso]","October 16, 1955",2 p.,,,,,,,,,,,,missing,
