"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Type.genre","Rights.copyrightStatus","Subject","Name.subject","Author","Name.creator","Name.correspondent","Name.interviewee","Name.compiler","Coverage.geographic","Name.sponsor","Rights.servicesContact","Rights.rightsHolderName","Name.repository","Name.photographer","Name.interviewer","Language","Alt ID.local","Format.dimensions","Date.normalized","Description.note","Relation.isPartOf","Title","Date.creation","Format.extent","Description.caption","Alt ID.issueNo","Description.contents","AltTitle.uniform","Description.latitude","Description.longitude","Alt ID.oclc","Alt ID.url","Description.abstract","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017ngkp","ark:/21198/zz0017ngj5","2","Completed","Page","bunche/masters/21198-zz0017ngkp_716645_master.tif","1","","","text","","","","","reports","Regents of the University of California, UCLA Library.","African Americans--Economic conditions|~|African Americans--Civil rights|~|African Americans--Social conditions","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","Republican National Committee (U.S.). Committee on Programs and Progress","","","University of California, Los Angeles. $b Library Special Collections","","","eng","uclamss_2051_b60_f20_1-i|~|clusc_1_1_00018260a","28 x 22 cm.","1939-06-10","Digitization took place as part of the California Cultures Project.|~|This document is the introduction to the full 133 page report written by Ralph J. Bunche when he was a professor of political science at Howard University.","http://calcultures.cdlib.org","Report on the needs of the Negro, for the Republican Program Committee : introduction; page i","June 10, 1939","7 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ngkp",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017ngm6","ark:/21198/zz0017ngj5","2","Completed","Page","bunche/masters/21198-zz0017ngm6_716649_master.tif","2","","","text","","","","","reports","Regents of the University of California, UCLA Library.","African Americans--Economic conditions|~|African Americans--Civil rights|~|African Americans--Social conditions","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","Republican National Committee (U.S.). Committee on Programs and Progress","","","University of California, Los Angeles. $b Library Special Collections","","","eng","uclamss_2051_b60_f20_1-ii|~|clusc_1_1_00018261a","28 x 22 cm.","1939-06-10","Digitization took place as part of the California Cultures Project.|~|This document is the introduction to the full 133 page report written by Ralph J. Bunche when he was a professor of political science at Howard University.","http://calcultures.cdlib.org","Report on the needs of the Negro, for the Republican Program Committee : introduction; page ii","June 10, 1939","7 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ngm6",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017ngnq","ark:/21198/zz0017ngj5","2","Completed","Page","bunche/masters/21198-zz0017ngnq_716657_master.tif","3","","","text","","","","","reports","Regents of the University of California, UCLA Library.","African Americans--Economic conditions|~|African Americans--Civil rights|~|African Americans--Social conditions","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","Republican National Committee (U.S.). Committee on Programs and Progress","","","University of California, Los Angeles. $b Library Special Collections","","","eng","clusc_1_1_00018262a|~|uclamss_2051_b60_f20_1-iii","28 x 22 cm.","1939-06-10","Digitization took place as part of the California Cultures Project.|~|This document is the introduction to the full 133 page report written by Ralph J. Bunche when he was a professor of political science at Howard University.","http://calcultures.cdlib.org","Report on the needs of the Negro, for the Republican Program Committee : introduction; page iii","June 10, 1939","7 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ngnq",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017ngp7","ark:/21198/zz0017ngj5","2","Completed","Page","bunche/masters/21198-zz0017ngp7_716660_master.tif","4","","","text","","","","","articles","Regents of the University of California, UCLA Library.","African Americans--Economic conditions|~|African Americans--Civil rights|~|African Americans--Social conditions","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","Republican National Committee (U.S.). Committee on Programs and Progress","","","University of California, Los Angeles. $b Library Special Collections","","","eng","clusc_1_1_00018263a|~|uclamss_2051_b60_f20_1-1","28 x 22 cm.","1939-06-10","This document is the introduction to the full 133 page report written by Ralph J. Bunche when he was a professor of political science at Howard University.|~|Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Report on the needs of the Negro, for the Republican Program Committee : introduction; page 1","June 10, 1939","7 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ngp7",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017ngqr","ark:/21198/zz0017ngj5","2","Completed","Page","bunche/masters/21198-zz0017ngqr_716528_master.tif","5","","","text","","","","","reports","Regents of the University of California, UCLA Library.","African Americans--Economic conditions|~|African Americans--Civil rights|~|African Americans--Social conditions","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","Republican National Committee (U.S.). Committee on Programs and Progress","","","University of California, Los Angeles. $b Library Special Collections","","","eng","uclamss_2051_b60_f20_1-2|~|clusc_1_1_00018264a","28 x 22 cm.","1939-06-10","Digitization took place as part of the California Cultures Project.|~|This document is the introduction to the full 133 page report written by Ralph J. Bunche when he was a professor of political science at Howard University.","http://calcultures.cdlib.org","Report on the needs of the Negro, for the Republican Program Committee : introduction; page 2","June 10, 1939","7 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ngqr",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017ngr8","ark:/21198/zz0017ngj5","2","Completed","Page","bunche/masters/21198-zz0017ngr8_716543_master.tif","6","","","text","","","","","reports","Regents of the University of California, UCLA Library.","African Americans--Economic conditions|~|African Americans--Civil rights|~|African Americans--Social conditions","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","Republican National Committee (U.S.). Committee on Programs and Progress","","","University of California, Los Angeles. $b Library Special Collections","","","eng","clusc_1_1_00018265a|~|uclamss_2051_b60_f20_1-3","28 x 22 cm.","1939-06-10","Digitization took place as part of the California Cultures Project.|~|This document is the introduction to the full 133 page report written by Ralph J. Bunche when he was a professor of political science at Howard University.","http://calcultures.cdlib.org","Report on the needs of the Negro, for the Republican Program Committee : introduction; page 3","June 10, 1939","7 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ngr8",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017ngss","ark:/21198/zz0017ngj5","2","Completed","Page","bunche/masters/21198-zz0017ngss_716556_master.tif","7","","","text","","","","","reports","Regents of the University of California, UCLA Library.","African Americans--Economic conditions|~|African Americans--Civil rights|~|African Americans--Social conditions","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","Republican National Committee (U.S.). Committee on Programs and Progress","","","University of California, Los Angeles. $b Library Special Collections","","","eng","uclamss_2051_b60_f20_1-4|~|clusc_1_1_00018266a","28 x 22 cm.","1939-06-10","Digitization took place as part of the California Cultures Project.|~|This document is the introduction to the full 133 page report written by Ralph J. Bunche when he was a professor of political science at Howard University.","http://calcultures.cdlib.org","Report on the needs of the Negro, for the Republican Program Committee : introduction; page 4","June 10, 1939","7 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ngss",""
