"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1ns2m0x","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002c3mfd_2076860_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2m0x",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1g3","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1g3_2076863_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1g3",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1hm","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1hm_2076866_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1hm",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1j4","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1j4_2076869_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1j4",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1kn","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1kn_2076872_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1kn",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1m5","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1m5_2076875_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1m5",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1np","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1np_2076878_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1np",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1p6","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1p6_2076881_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1p6",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1qq","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1qq_2076884_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1qq",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1r7","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1r7_2076887_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1r7",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1sr","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1sr_2076890_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1sr",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch1t8","ark:/21198/zz002c3mfd","","","Page","lagen/image/21198-zz002ch1t8_2076893_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch1t8",""
