"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1dz21f8","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjk64_2090282_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz21f8",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkd7","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkd7_2090298_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkd7",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkfr","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkfr_2090318_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkfr",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkg8","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkg8_2090333_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkg8",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkhs","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkhs_2090354_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkhs",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkj9","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkj9_2090368_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkj9",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkkt","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkkt_2090387_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkkt",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkmb","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkmb_2090403_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkmb",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjknv","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjknv_2090420_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjknv",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkpc","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkpc_2090441_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkpc",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjkqw","ark:/21198/zz002cjk64","","","Page","lagen/image/21198-zz002cjkqw_2090460_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjkqw",""
