"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1zs4nkh","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2df_2091877_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4nkh",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2mj","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2mj_2091896_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2mj",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2n2","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2n2_2091916_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2n2",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2pk","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2pk_2091935_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2pk",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2q3","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2q3_2091950_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2q3",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2rm","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2rm_2091970_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2rm",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2s4","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2s4_2091987_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2s4",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2tn","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2tn_2092004_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2tn",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2v5","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2v5_2092023_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2v5",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2wp","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2wp_2092042_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2wp",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2x6","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2x6_2092058_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2x6",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck2zq","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck2zq_2092077_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck2zq",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck30q","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck30q_2092094_master.tif","12","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck30q",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck317","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck317_2092109_master.tif","13","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck317",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck32r","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck32r_2092124_master.tif","14","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck32r",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck338","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck338_2092139_master.tif","15","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck338",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck34s","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck34s_2092154_master.tif","16","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck34s",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck359","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck359_2092169_master.tif","17","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck359",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck36t","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck36t_2092184_master.tif","18","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck36t",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck37b","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck37b_2092199_master.tif","19","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck37b",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck38v","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck38v_2092214_master.tif","20","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck38v",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck39c","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck39c_2092229_master.tif","21","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck39c",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck3bw","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck3bw_2092244_master.tif","22","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck3bw",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck3cd","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck3cd_2092259_master.tif","23","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck3cd",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck3dx","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck3dx_2092275_master.tif","24","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck3dx",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck3ff","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck3ff_2092287_master.tif","25","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck3ff",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck3gz","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck3gz_2092298_master.tif","26","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck3gz",""
"La Gente de Aztlan Collection","ark:/21198/zz002ck3hg","ark:/21198/zz002ck2df","","","Page","lagen/image/21198-zz002ck3hg_2092310_master.tif","27","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ck3hg",""
