"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1vb015r","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002c3pvk_2083131_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb015r",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch959","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch959_2083134_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch959",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch96t","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch96t_2083137_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch96t",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch97b","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch97b_2083140_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch97b",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch98v","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch98v_2083143_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch98v",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch99c","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch99c_2083146_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch99c",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9bw","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch9bw_2083149_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9bw",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9cd","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch9cd_2083152_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9cd",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9dx","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch9dx_2083155_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9dx",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9ff","ark:/21198/zz002c3pvk","","","Page","lagen/image/21198-zz002ch9ff_2083158_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9ff",""
