"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z10g5b6f","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn38r_2096098_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5b6f",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5mw","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5mw_2096115_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5mw",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5nd","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5nd_2096131_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5nd",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5px","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5px_2096148_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5px",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5qf","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5qf_2096172_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5qf",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5rz","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5rz_2096265_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5rz",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5sg","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5sg_2096286_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5sg",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5t0","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5t0_2096307_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5t0",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5vh","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5vh_2096329_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5vh",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5w1","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5w1_2096350_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5w1",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5xj","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5xj_2096370_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5xj",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn5z2","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn5z2_2096391_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn5z2",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn602","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn602_2096412_master.tif","12","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn602",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn61k","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn61k_2096433_master.tif","13","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn61k",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn623","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn623_2096454_master.tif","14","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn623",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn63m","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn63m_2096475_master.tif","15","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn63m",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn644","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn644_2096496_master.tif","16","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn644",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn65n","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn65n_2096516_master.tif","17","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn65n",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn665","ark:/21198/zz002cn38r","","","Page","lagen/image/21198-zz002cn665_2096532_master.tif","18","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn665",""
