"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1qz4318","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn3bs_2095723_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4318",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn8pc","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn8pc_2095739_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn8pc",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn8qw","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn8qw_2095759_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn8qw",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn8sx","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn8sx_2095776_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn8sx",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn8tf","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn8tf_2095794_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn8tf",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn8vz","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn8vz_2095830_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn8vz",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn8wg","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn8wg_2095811_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn8wg",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn8zh","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn8zh_2095880_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn8zh",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn90h","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn90h_2095849_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn90h",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn911","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn911_2095901_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn911",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn94k","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn94k_2095920_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn94k",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn9k9","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn9k9_2095935_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn9k9",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn9rw","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn9rw_2095974_master.tif","13","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn9rw",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn9sd","ark:/21198/zz002cn3bs","","","Page","","12","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","missing","",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn9vf","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn9vf_2095981_master.tif","14","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn9vf",""
"La Gente de Aztlan Collection","ark:/21198/zz002cn9z0","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cn9z0_2095996_master.tif","15","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cn9z0",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnb1h","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnb1h_2096011_master.tif","16","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnb1h",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnb3j","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnb3j_2096020_master.tif","17","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnb3j",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnb63","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnb63_2096029_master.tif","18","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnb63",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnb84","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnb84_2096038_master.tif","19","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnb84",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnbcp","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnbcp_2096046_master.tif","20","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnbcp",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnbfq","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnbfq_2096056_master.tif","21","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnbfq",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnbhr","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnbhr_2096069_master.tif","22","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnbhr",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnbm9","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnbm9_2096072_master.tif","23","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnbm9",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnbrc","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnbrc_2096075_master.tif","24","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnbrc",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnbtd","ark:/21198/zz002cn3bs","","","Page","lagen/image/21198-zz002cnbtd_2096078_master.tif","25","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnbtd",""
