"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1xp8x1t","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmhvw_2094849_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8x1t",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmk6","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmk6_2094867_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmk6",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmmq","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmmq_2094885_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmmq",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmn7","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmn7_2094904_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmn7",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmpr","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmpr_2094921_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmpr",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmq8","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmq8_2094939_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmq8",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmrs","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmrs_2094958_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmrs",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmtt","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmtt_2094976_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmtt",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmvb","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmvb_2094993_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmvb",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmwv","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmwv_2095013_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmwv",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmxc","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmxc_2095029_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmxc",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmmzw","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmmzw_2095046_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmmzw",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn0w","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn0w_2095066_master.tif","12","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn0w",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn1d","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn1d_2095084_master.tif","13","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn1d",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn2x","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn2x_2095103_master.tif","14","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn2x",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn3f","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn3f_2095121_master.tif","15","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn3f",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn4z","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn4z_2095137_master.tif","16","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn4z",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn5g","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn5g_2095158_master.tif","17","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn5g",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn60","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn60_2095172_master.tif","18","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn60",""
"La Gente de Aztlan Collection","ark:/21198/zz002cmn7h","ark:/21198/zz002cmhvw","","","Page","lagen/image/21198-zz002cmn7h_2095190_master.tif","19","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmn7h",""
