"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1gf2kmk","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cnd9m_2095721_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2kmk",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnftv","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cnftv_2095741_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnftv",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnfvc","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cnfvc_2095756_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnfvc",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnfww","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cnfww_2095777_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnfww",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnfxd","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cnfxd_2095791_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnfxd",""
"La Gente de Aztlan Collection","ark:/21198/zz002cnfzx","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cnfzx_2095813_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cnfzx",""
"La Gente de Aztlan Collection","ark:/21198/zz002cng0x","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cng0x_2095831_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cng0x",""
"La Gente de Aztlan Collection","ark:/21198/zz002cng1f","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cng1f_2095850_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cng1f",""
"La Gente de Aztlan Collection","ark:/21198/zz002cng2z","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cng2z_2095881_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cng2z",""
"La Gente de Aztlan Collection","ark:/21198/zz002cng3g","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cng3g_2095898_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cng3g",""
"La Gente de Aztlan Collection","ark:/21198/zz002cng40","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cng40_2095921_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cng40",""
"La Gente de Aztlan Collection","ark:/21198/zz002cng5h","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cng5h_2095934_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cng5h",""
"La Gente de Aztlan Collection","ark:/21198/zz002cng61","ark:/21198/zz002cnd9m","","","Page","lagen/image/21198-zz002cng61_2095961_master.tif","12","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cng61",""
