"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1030hkr","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002c3pjx_2083011_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030hkr",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch88c","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch88c_2083014_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch88c",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch89w","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch89w_2083017_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch89w",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8bd","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8bd_2083020_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8bd",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8cx","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8cx_2083023_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8cx",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8df","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8df_2083026_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8df",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8fz","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8fz_2083029_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8fz",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8gg","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8gg_2083032_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8gg",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8h0","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8h0_2083035_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8h0",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8jh","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8jh_2083074_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8jh",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8k1","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8k1_2083077_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8k1",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch8mj","ark:/21198/zz002c3pjx","","","Page","lagen/image/21198-zz002ch8mj_2083080_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch8mj",""
