"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1qj98ck","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002c3q3p_2083179_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj98ck",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9p2","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9p2_2083182_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9p2",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9qk","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9qk_2083188_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9qk",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9r3","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9r3_2083191_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9r3",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9sm","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9sm_2083197_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9sm",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9t4","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9t4_2083204_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9t4",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9vn","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9vn_2083210_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9vn",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9w5","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9w5_2083216_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9w5",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9xp","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9xp_2083222_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9xp",""
"La Gente de Aztlan Collection","ark:/21198/zz002ch9z6","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002ch9z6_2083228_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ch9z6",""
"La Gente de Aztlan Collection","ark:/21198/zz002chb06","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002chb06_2083233_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002chb06",""
"La Gente de Aztlan Collection","ark:/21198/zz002chb1q","ark:/21198/zz002c3q3p","","","Page","lagen/image/21198-zz002chb1q_2083236_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002chb1q",""
