"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z12r5hsh","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjfwj_2090279_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5hsh",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg2m","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg2m_2090297_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg2m",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg34","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg34_2090314_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg34",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg4n","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg4n_2090336_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg4n",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg55","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg55_2090352_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg55",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg6p","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg6p_2090371_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg6p",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg76","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg76_2090385_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg76",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg8q","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg8q_2090405_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg8q",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg8q/8c86qd4r","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg8q_2090429_master.tif","8","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg8q%2F8c86qd4r",""
"La Gente de Aztlan Collection","ark:/21198/zz002cjg97","ark:/21198/zz002cjfwj","","","Page","lagen/image/21198-zz002cjg97_2090436_master.tif","9","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cjg97",""
