"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","Rights.copyrightStatus","Subject","Rights.permissionNote","Name.repository","Name.copyrightHolder","Rights.permission","Language","Name.donor","viewingHint","Text direction","Visibility","IIIF Range","Title.uniform","Title","Date.normalized","Alt ID.local","Format.extent","Relation.isPartOf","Date.creation","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"La Gente de Aztlan Collection","ark:/21198/z1vt3j5x","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002ckx9z_2093375_master.tif","1","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3j5x",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm2vm","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm2vm_2093395_master.tif","1","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm2vm",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm2w4","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm2w4_2093414_master.tif","2","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm2w4",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm2xn","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm2xn_2093431_master.tif","3","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm2xn",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm2z5","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm2z5_2093458_master.tif","4","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm2z5",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm305","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm305_2093478_master.tif","5","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm305",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm31p","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm31p_2093505_master.tif","6","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm31p",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm326","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm326_2093538_master.tif","7","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm326",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm33q","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm33q_2093559_master.tif","8","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm33q",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm347","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm347_2093588_master.tif","9","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm347",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm35r","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm35r_2093610_master.tif","10","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm35r",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm368","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm368_2093635_master.tif","11","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm368",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm37s","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm37s_2093651_master.tif","12","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm37s",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm389","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm389_2093674_master.tif","13","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm389",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm39t","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm39t_2093696_master.tif","14","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm39t",""
"La Gente de Aztlan Collection","ark:/21198/zz002cm3bb","ark:/21198/zz002ckx9z","","","Page","lagen/image/21198-zz002cm3bb_2093714_master.tif","15","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm3bb",""
