"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Name.repository","Subject.conceptTopic","Type.genre","Title","Date.creation","Date.normalized","AltTitle.uniform","OPAC URL","Place of origin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Montana, La","ark:/21198/zz0028tkk5","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028tkk5_1949085_master.tif","1","","","","","","","","pd","","published","","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tkk5",""
"Montana, La","ark:/21198/zz0028tkmp","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028tkmp_1949088_master.tif","2","","","","","","","","pd","","published","","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tkmp",""
"Montana, La","ark:/21198/zz0028tkn6","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028tkn6_1949093_master.tif","3","","","","","","","","pd","","published","","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tkn6",""
"Montana, La","ark:/21198/zz0028tkpq","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028tkpq_1949096_master.tif","4","","","","","","","","pd","","published","","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tkpq",""
"Montana, La","ark:/21198/zz0028vfkp","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028vfkp_1949099_master.tif","5","","","","","","","","pd","","published","","","","page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfkp",""
"Montana, La","ark:/21198/zz0028vfm6","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028vfm6_1949102_master.tif","6","","","","","","","","pd","","published","","","","page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfm6",""
"Montana, La","ark:/21198/zz0028vfnq","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028vfnq_1949105_master.tif","7","","","","","","","","pd","","published","","","","page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfnq",""
"Montana, La","ark:/21198/zz0028vfp7","ark:/21198/zz0028tkjn","2","Completed","Page","monta/image/21198-zz0028vfp7_1949108_master.tif","8","","","","","","","","pd","","published","","","","page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfp7",""
