"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Name.repository","Subject.conceptTopic","Type.genre","Title","Date.creation","Date.normalized","AltTitle.uniform","OPAC URL","Place of origin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Montana, La","ark:/21198/zz0028vjn5","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjn5_1949232_master.tif","1","","","","","","","","pd","","published","","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjn5",""
"Montana, La","ark:/21198/zz0028vjpp","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjpp_1949235_master.tif","2","","","","","","","","pd","","published","","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjpp",""
"Montana, La","ark:/21198/zz0028vjq6","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjq6_1949240_master.tif","3","","","","","","","","pd","","published","","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjq6",""
"Montana, La","ark:/21198/zz0028vjrq","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjrq_1949244_master.tif","4","","","","","","","","pd","","published","","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjrq",""
"Montana, La","ark:/21198/zz0028vjs7","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjs7_1949249_master.tif","5","","","","","","","","pd","","published","","","","page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjs7",""
"Montana, La","ark:/21198/zz0028vjtr","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjtr_1949253_master.tif","6","","","","","","","","pd","","published","","","","page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjtr",""
"Montana, La","ark:/21198/zz0028vjv8","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjv8_1949256_master.tif","7","","","","","","","","pd","","published","","","","page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjv8",""
"Montana, La","ark:/21198/zz0028vjws","ark:/21198/zz0028vjmn","2","Completed","Page","monta/image/21198-zz0028vjws_1949261_master.tif","8","","","","","","","","pd","","published","","","","page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vjws",""
