"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Name.repository","Subject.conceptTopic","Type.genre","Title","Date.creation","Date.normalized","AltTitle.uniform","OPAC URL","Place of origin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Montana, La","ark:/21198/zz0028vfr8","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vfr8_1949111_master.tif","1","","","","","","","","pd","","published","","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfr8",""
"Montana, La","ark:/21198/zz0028vfss","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vfss_1949114_master.tif","2","","","","","","","","pd","","published","","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfss",""
"Montana, La","ark:/21198/zz0028vft9","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vft9_1949117_master.tif","3","","","","","","","","pd","","published","","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vft9",""
"Montana, La","ark:/21198/zz0028vfvt","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vfvt_1949120_master.tif","4","","","","","","","","pd","","published","","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfvt",""
"Montana, La","ark:/21198/zz0028vfwb","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vfwb_1949125_master.tif","5","","","","","","","","pd","","published","","","","page 5","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfwb",""
"Montana, La","ark:/21198/zz0028vfxv","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vfxv_1949130_master.tif","6","","","","","","","","pd","","published","","","","page 6","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfxv",""
"Montana, La","ark:/21198/zz0028vfzc","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vfzc_1949143_master.tif","7","","","","","","","","pd","","published","","","","page 7","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfzc",""
"Montana, La","ark:/21198/zz0028vg0c","ark:/21198/zz0028vfqr","2","Completed","Page","monta/image/21198-zz0028vg0c_1949148_master.tif","8","","","","","","","","pd","","published","","","","page 8","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vg0c",""
