"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Relation.isPartOf","Relation.box","Date.creation","Alt ID.local","Description.caption","Format.medium","Relation.folder","Title","Format.dimensions","AltTitle.uniform","Description.note","Description.abstract","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Takamura (Kango) paintings","ark:/21198/zz002k6hv0/0k71pd76","ark:/21198/zz002k6hv0","2","Completed","Page","takamura/image/takamura21198-zz002k6hv0_2384767_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hv0%2F0k71pd76",""
"Takamura (Kango) paintings","ark:/21198/zz002k6hv0/7442kx4r","ark:/21198/zz002k6hv0","2","Completed","Page","takamura/image/takamura21198-zz002k6hv0_2401360_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hv0%2F7442kx4r",""
"Takamura (Kango) paintings","ark:/21198/zz002k6hv0/gm39nm65","ark:/21198/zz002k6hv0","2","Completed","Page","takamura/image/takamura21198-zz002k6hv0_2401363_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hv0%2Fgm39nm65",""
