"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Relation.isPartOf","Relation.box","Date.creation","Alt ID.local","Description.caption","Format.medium","Relation.folder","Title","Format.dimensions","AltTitle.uniform","Description.note","Description.abstract","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Takamura (Kango) paintings","ark:/21198/zz002k6hd8/gt50qt2z","ark:/21198/zz002k6hd8","2","Completed","Page","takamura/image/takamura21198-zz002k6hd8_2384719_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hd8%2Fgt50qt2z",""
"Takamura (Kango) paintings","ark:/21198/zz002k6hd8/zt65n32s","ark:/21198/zz002k6hd8","2","Completed","Page","takamura/image/takamura21198-zz002k6hd8_2384716_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hd8%2Fzt65n32s",""
