"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170429_015.tif","Page","Page 15","15","ark:/21198/z1224xhm","ark:/21198/z1tt70qp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt70qp"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170429_016.tif","Page","Page 16","16","ark:/21198/z1224xhm","ark:/21198/z1q54zdm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54zdm"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170429_017.tif","Page","Page 17","17","ark:/21198/z1224xhm","ark:/21198/z1kd46p8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd46p8"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170429_018.tif","Page","Page 18","18","ark:/21198/z1224xhm","ark:/21198/z1fn3g0d","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3g0d"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170429_019.tif","Page","Page 19","19","ark:/21198/z1224xhm","ark:/21198/z19w2qbk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2qbk"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170429_020.tif","Page","Page 20","20","ark:/21198/z1224xhm","ark:/21198/z1641zj8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641zj8"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_001.tif","Page","Page 1","1","ark:/21198/z1x94f08","ark:/21198/z12c16vc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c16vc"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_002.tif","Page","Page 2","2","ark:/21198/z1x94f08","ark:/21198/z1xm0qbn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0qbn"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_003.tif","Page","Page 3","3","ark:/21198/z1x94f08","ark:/21198/z1sx8p0n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8p0n"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_004.tif","Page","Page 4","4","ark:/21198/z1x94f08","ark:/21198/z1p57x87","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57x87"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_005.tif","Page","Page 5","5","ark:/21198/z1x94f08","ark:/21198/z1jd75kb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd75kb"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_006.tif","Page","Page 6","6","ark:/21198/z1x94f08","ark:/21198/z1dn6dvm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6dvm"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_007.tif","Page","Page 7","7","ark:/21198/z1x94f08","ark:/21198/z18w5p49","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5p49"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_008.tif","Page","Page 8","8","ark:/21198/z1x94f08","ark:/21198/z1544xdw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544xdw"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_009.tif","Page","Page 9","9","ark:/21198/z1x94f08","ark:/21198/z11c45pj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c45pj"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_010.tif","Page","Page 10","10","ark:/21198/z1x94f08","ark:/21198/z1wq2ck4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2ck4"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_011.tif","Page","Page 11","11","ark:/21198/z1x94f08","ark:/21198/z1rz1mvd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1mvd"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_012.tif","Page","Page 12","12","ark:/21198/z1x94f08","ark:/21198/z1n60w69","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60w69"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_013.tif","Page","Page 13","13","ark:/21198/z1x94f08","ark:/21198/z1hf04hd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf04hd"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_014.tif","Page","Page 14","14","ark:/21198/z1x94f08","ark:/21198/z1cn9crp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9crp"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_015.tif","Page","Page 15","15","ark:/21198/z1x94f08","ark:/21198/z17w8n0x","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8n0x"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_016.tif","Page","Page 16","16","ark:/21198/z1x94f08","ark:/21198/z1476kq8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476kq8"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_017.tif","Page","Page 17","17","ark:/21198/z1x94f08","ark:/21198/z10g5tz3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5tz3"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_018.tif","Page","Page 18","18","ark:/21198/z1x94f08","ark:/21198/z1vq5bg6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5bg6"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_019.tif","Page","Page 19","19","ark:/21198/z1x94f08","ark:/21198/z1qz4ksx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4ksx"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_020.tif","Page","Page 20","20","ark:/21198/z1x94f08","ark:/21198/z1m63v4t","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63v4t"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170506_021.tif","Page","Page 21","21","ark:/21198/z1x94f08","ark:/21198/z1gf33bk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf33bk"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_001.tif","Page","Page 1","1","ark:/21198/z1sj3pbf","ark:/21198/z1bp2bn9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2bn9"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_002.tif","Page","Page 2","2","ark:/21198/z1sj3pbf","ark:/21198/z171098q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz171098q"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_003.tif","Page","Page 3","3","ark:/21198/z1sj3pbf","ark:/21198/z1379jh0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379jh0"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_004.tif","Page","Page 4","4","ark:/21198/z1sj3pbf","ark:/21198/z1zg9213","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9213"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_005.tif","Page","Page 5","5","ark:/21198/z1sj3pbf","ark:/21198/z1tq89c8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq89c8"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_006.tif","Page","Page 6","6","ark:/21198/z1sj3pbf","ark:/21198/z1pz7jnj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7jnj"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_007.tif","Page","Page 7","7","ark:/21198/z1sj3pbf","ark:/21198/z1k66sx4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66sx4"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_008.tif","Page","Page 8","8","ark:/21198/z1sj3pbf","ark:/21198/z1ff625r","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff625r"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_009.tif","Page","Page 9","9","ark:/21198/z1sj3pbf","ark:/21198/z19s40vb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s40vb"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_010.tif","Page","Page 10","10","ark:/21198/z1sj3pbf","ark:/21198/z161384b","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz161384b"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_011.tif","Page","Page 11","11","ark:/21198/z1sj3pbf","ark:/21198/z1282hc5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282hc5"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_012.tif","Page","Page 12","12","ark:/21198/z1sj3pbf","ark:/21198/z1xh20zr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh20zr"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_013.tif","Page","Page 13","13","ark:/21198/z1sj3pbf","ark:/21198/z1sr187f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr187f"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_014.tif","Page","Page 14","14","ark:/21198/z1sj3pbf","ark:/21198/z1p00hgk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00hgk"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_015.tif","Page","Page 15","15","ark:/21198/z1sj3pbf","ark:/21198/z1j69rqv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69rqv"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_016.tif","Page","Page 16","16","ark:/21198/z1sj3pbf","ark:/21198/z1dj7qh6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7qh6"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_017.tif","Page","Page 17","17","ark:/21198/z1sj3pbf","ark:/21198/z18s6zr1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6zr1"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_018.tif","Page","Page 18","18","ark:/21198/z1sj3pbf","ark:/21198/z151671d","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz151671d"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_019.tif","Page","Page 19","19","ark:/21198/z1sj3pbf","ark:/21198/z1185gb4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185gb4"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_020.tif","Page","Page 20","20","ark:/21198/z1sj3pbf","ark:/21198/z1wh4zvf","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4zvf"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_021.tif","Page","Page 21","21","ark:/21198/z1sj3pbf","ark:/21198/z1rr472m","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr472m"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170513_022.tif","Page","Page 22","22","ark:/21198/z1sj3pbf","ark:/21198/z1n03gb6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03gb6"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170520_001.tif","Page","Page 1","1","ark:/21198/z1nw1mz4","ark:/21198/z1hb1f16","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1f16"
"Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1917/ihc_bohemia_19170520_002.tif","Page","Page 2","2","ark:/21198/z1nw1mz4","ark:/21198/z1ck0p81","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0p81"
