"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8j2","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 1","uclamss_107_b02_f04_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8j2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8kk","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 2","uclamss_107_b02_f04_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8kk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8m3","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 3","uclamss_107_b02_f04_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8m3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8nm","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 4","uclamss_107_b02_f04_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8nm",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8p4","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 5","uclamss_107_b02_f04_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8p4",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8qn","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 6","uclamss_107_b02_f04_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8qn",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8r5","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 7","uclamss_107_b02_f04_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8r5",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8sp","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 8","uclamss_107_b02_f04_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8sp",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8t6","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 9","uclamss_107_b02_f04_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8t6",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8vq","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 10","uclamss_107_b02_f04_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8vq",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr8w7","ark:/21198/zz002dr8hj","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f04_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 4, 11","uclamss_107_b02_f04_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr8w7",""
