"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnb8","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 1","uclamss_107_b02_f10_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnb8",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drncs","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 2","uclamss_107_b02_f10_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drncs",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnd9","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 3","uclamss_107_b02_f10_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnd9",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnft","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 4","uclamss_107_b02_f10_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnft",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drngb","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 5","uclamss_107_b02_f10_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drngb",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnhv","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 6","uclamss_107_b02_f10_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnhv",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnjc","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 7","uclamss_107_b02_f10_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnjc",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnkw","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 8","uclamss_107_b02_f10_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnkw",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnmd","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 9","uclamss_107_b02_f10_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnmd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnnx","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 10","uclamss_107_b02_f10_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnnx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002drnpf","ark:/21198/zz002drn9r","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f10_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 10, 11","uclamss_107_b02_f10_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002drnpf",""
