"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dsh8r","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 1","uclamss_107_b03_f06_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dsh8r",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dsh98","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 2","uclamss_107_b03_f06_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dsh98",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshbs","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 3","uclamss_107_b03_f06_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshbs",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshc9","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 4","uclamss_107_b03_f06_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshc9",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshdt","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 5","uclamss_107_b03_f06_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshdt",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshfb","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 6","uclamss_107_b03_f06_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshfb",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshgv","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 7","uclamss_107_b03_f06_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshgv",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshhc","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 8","uclamss_107_b03_f06_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshhc",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshjw","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 9","uclamss_107_b03_f06_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshjw",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshkd","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 10","uclamss_107_b03_f06_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshkd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshmx","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 11","uclamss_107_b03_f06_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshmx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshnf","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_012.tif","12","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 12","uclamss_107_b03_f06_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshnf",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshpz","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_013.tif","13","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 13","uclamss_107_b03_f06_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshpz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshqg","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_014.tif","14","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 14","uclamss_107_b03_f06_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshqg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dshr0","ark:/21198/zz002dsh77","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f06_015.tif","15","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 6, 15","uclamss_107_b03_f06_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dshr0",""
