"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcmw","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_001.tif","1","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 1","uclamss_107_b12_f03_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcmw",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcnd","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_002.tif","2","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 2","uclamss_107_b12_f03_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcnd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcpx","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_003.tif","3","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 3","uclamss_107_b12_f03_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcpx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcqf","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_004.tif","4","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 4","uclamss_107_b12_f03_004","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcqf",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcrz","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_005.tif","5","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 5","uclamss_107_b12_f03_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcrz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcsg","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_006.tif","6","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 6","uclamss_107_b12_f03_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcsg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvct0","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_007.tif","7","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 7","uclamss_107_b12_f03_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvct0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcvh","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_008.tif","8","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 8","uclamss_107_b12_f03_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcvh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcw1","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_009.tif","9","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 9","uclamss_107_b12_f03_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcw1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcxj","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_010.tif","10","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 10","uclamss_107_b12_f03_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcxj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvcz2","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 11","uclamss_107_b12_f03_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvcz2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvd02","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_012.tif","12","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 12","uclamss_107_b12_f03_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvd02",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvd1k","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_013.tif","13","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 13","uclamss_107_b12_f03_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvd1k",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvd23","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_014.tif","14","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 14","uclamss_107_b12_f03_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvd23",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvd3m","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_015.tif","15","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 15","uclamss_107_b12_f03_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvd3m",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dvd44","ark:/21198/zz002dvckc","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b12_f03_016.tif","16","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 12, Folder 3, 16","uclamss_107_b12_f03_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dvd44",""
