"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr57z","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_011.tif","11","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 11","uclamss_107_b02_f02_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr57z",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr58g","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_012.tif","12","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 12","uclamss_107_b02_f02_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr58g",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr590","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_013.tif","13","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 13","uclamss_107_b02_f02_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr590",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5bh","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_014.tif","14","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 14","uclamss_107_b02_f02_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5bh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5c1","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_015.tif","15","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 15","uclamss_107_b02_f02_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5c1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5dj","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_016.tif","16","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 16","uclamss_107_b02_f02_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5dj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5f2","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_017.tif","17","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 17","uclamss_107_b02_f02_017","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5f2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5gk","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_018.tif","18","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 18","uclamss_107_b02_f02_018","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5gk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5h3","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_019.tif","19","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 19","uclamss_107_b02_f02_019","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5h3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5jm","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_020.tif","20","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 20","uclamss_107_b02_f02_020","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5jm",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5k4","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_021.tif","21","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 21","uclamss_107_b02_f02_021","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5k4",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5mn","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_022.tif","22","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 22","uclamss_107_b02_f02_022","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5mn",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5n5","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_023.tif","23","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 23","uclamss_107_b02_f02_023","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5n5",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002dr5pp","ark:/21198/zz002dr4vs","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b02_f02_024.tif","24","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 2, Folder 2, 24","uclamss_107_b02_f02_024","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dr5pp",""
