"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","Rights.servicesContact","Language","Name.author","Relation.isPartOf","Type.genre","Name.creator","Name.repository","Subject","Date.creation","Title","Alt ID.local","Format.extent","Description.note","Format.dimensions","AltTitle.translated","Description.abstract","Description.contents","AltTitle.other","Date.normalized","Opac url","Finding Aid URL","Description.adminnote","AltTitle.parallel","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Exhibit Collection of Arabic, Persian and Turkish Manuscripts.  Collection 1656","ark:/21198/zz00090r0p","ark:/21198/zz00090qtm","2","Completed","Page","mscollection1656/masters/21198-zz00090r0p-1-master.tif","1","","","","","","","still image","pd","","","ara","","Exhibit Collection of Near Eastern manuscripts 1492-1848 (Collection 1656). UCLA Library Special Collections, Charles E. Young Research Library.","","","University of California, Los Angeles. $b Library Special Collections","","n.d.","fol. 1 verso and 2 recto","clus_1656_b2_MS10_fol_1b_2a","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00090r0p",""
