Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,Subject.uniformTitle,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkfrv/s755sz43,ark:/21198/zz001nkfrv,,,Page,mpstills/masters/21198-zz001nkfrv_1658542_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkfvd/3406zg4v,ark:/21198/zz001nkfvd,,,Page,mpstills/masters/21198-zz001nkfvd-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkfvd/qm228q7d,ark:/21198/zz001nkfvd,,,Page,mpstills/masters/21198-zz001nkfvd_1685048_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkg20/0914zw2k,ark:/21198/zz001nkg20,,,Page,mpstills/masters/21198-zz001nkg20-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkg20/6f84r04h,ark:/21198/zz001nkg20,,,Page,mpstills/masters/21198-zz001nkg20-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkg41/gh705t8r,ark:/21198/zz001nkg41,,,Page,mpstills/masters/21198-zz001nkg41-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkg41/zc187s3z,ark:/21198/zz001nkg41,,,Page,mpstills/masters/21198-zz001nkg41-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgb4/cd93xk51,ark:/21198/zz001nkgb4,,,Page,mpstills/masters/21198-zz001nkgb4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgb4/j281043w,ark:/21198/zz001nkgb4,,,Page,mpstills/masters/21198-zz001nkgb4-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgcn/b239ds1t,ark:/21198/zz001nkgcn,,,Page,mpstills/masters/21198-zz001nkgcn-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgcn/nd04pj3b,ark:/21198/zz001nkgcn,,,Page,mpstills/masters/21198-zz001nkgcn-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgd5/nd505d1s,ark:/21198/zz001nkgd5,,,Page,mpstills/masters/21198-zz001nkgd5-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgd5/p229q692,ark:/21198/zz001nkgd5,,,Page,mpstills/masters/21198-zz001nkgd5-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgfp/h582wh1d,ark:/21198/zz001nkgfp,,,Page,mpstills/masters/21198-zz001nkgfp-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgfp/qk92z25b,ark:/21198/zz001nkgfp,,,Page,mpstills/masters/21198-zz001nkgfp-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgg6/3747q650,ark:/21198/zz001nkgg6,,,Page,mpstills/masters/21198-zz001nkgg6-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgg6/ks454x1v,ark:/21198/zz001nkgg6,,,Page,mpstills/masters/21198-zz001nkgg6-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkghq/3m24j80h,ark:/21198/zz001nkghq,,,Page,mpstills/masters/21198-zz001nkghq-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkghq/b1014n14,ark:/21198/zz001nkghq,,,Page,mpstills/masters/21198-zz001nkghq-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgj7/5292x64k,ark:/21198/zz001nkgj7,,,Page,mpstills/masters/21198-zz001nkgj7-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgj7/xb51xt1w,ark:/21198/zz001nkgj7,,,Page,mpstills/masters/21198-zz001nkgj7-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgkr/8060116v,ark:/21198/zz001nkgkr,,,Page,mpstills/masters/21198-zz001nkgkr-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgkr/sm16bb8n,ark:/21198/zz001nkgkr,,,Page,mpstills/masters/21198-zz001nkgkr-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgm8/19535p2c,ark:/21198/zz001nkgm8,,,Page,mpstills/masters/21198-zz001nkgm8-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgm8/bq10jb48,ark:/21198/zz001nkgm8,,,Page,mpstills/masters/21198-zz001nkgm8-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgsv/2f857b80,ark:/21198/zz001nkgsv,,,Page,mpstills/masters/21198-zz001nkgsv_1658558_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgsv/cf38r43v,ark:/21198/zz001nkgsv,,,Page,mpstills/masters/21198-zz001nkgsv_1658561_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgtc/84645d58,ark:/21198/zz001nkgtc,,,Page,mpstills/masters/21198-zz001nkgtc_1658548_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgtc/p683v46z,ark:/21198/zz001nkgtc,,,Page,mpstills/masters/21198-zz001nkgtc_1658552_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgwd/3p44fb61,ark:/21198/zz001nkgwd,,,Page,mpstills/masters/21198-zz001nkgwd_1658491_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgwd/9d34hv9c,ark:/21198/zz001nkgwd,,,Page,mpstills/masters/21198-zz001nkgwd_1658545_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgxx/df91dh9j,ark:/21198/zz001nkgxx,,,Page,mpstills/masters/21198-zz001nkgxx_1658569_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgxx/kf820b54,ark:/21198/zz001nkgxx,,,Page,mpstills/masters/21198-zz001nkgxx_1658566_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkh4h/5195z10d,ark:/21198/zz001nkh4h,,,Page,mpstills/masters/21198-zz001nkh4h_1662316_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkh4h/9d92t50w,ark:/21198/zz001nkh4h,,,Page,mpstills/masters/21198-zz001nkh4h_1662319_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkh51/0f75vx41,ark:/21198/zz001nkh51,,,Page,mpstills/masters/21198-zz001nkh51_1662313_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkh51/kz157k8x,ark:/21198/zz001nkh51,,,Page,mpstills/masters/21198-zz001nkh51_1662310_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhdn/1z662z1b,ark:/21198/zz001nkhdn,,,Page,mpstills/masters/21198-zz001nkhdn-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhdn/hb41p92p,ark:/21198/zz001nkhdn,,,Page,mpstills/masters/21198-zz001nkhdn_1662471_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhf5/bm79qk1v,ark:/21198/zz001nkhf5,,,Page,mpstills/masters/21198-zz001nkhf5_1662464_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhf5/f804cb6s,ark:/21198/zz001nkhf5,,,Page,mpstills/masters/21198-zz001nkhf5_1662467_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhh6/3c61vh4g,ark:/21198/zz001nkhh6,,,Page,mpstills/masters/21198-zz001nkhh6_1662485_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhh6/hw37d58c,ark:/21198/zz001nkhh6,,,Page,mpstills/masters/21198-zz001nkhh6-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhjq/66243281,ark:/21198/zz001nkhjq,,,Page,mpstills/masters/21198-zz001nkhjq-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhjq/jp30w027,ark:/21198/zz001nkhjq,,,Page,mpstills/masters/21198-zz001nkhjq_1662477_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhk7/2x17bd2x,ark:/21198/zz001nkhk7,,,Page,mpstills/masters/21198-zz001nkhk7_1662524_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhk7/hp89z46d,ark:/21198/zz001nkhk7,,,Page,mpstills/masters/21198-zz001nkhk7_1662518_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhmr/pn99kn0p,ark:/21198/zz001nkhmr,,,Page,mpstills/masters/21198-zz001nkhmr-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhmr/zg15tw6d,ark:/21198/zz001nkhmr,,,Page,mpstills/masters/21198-zz001nkhmr-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhn8/3x894433,ark:/21198/zz001nkhn8,,,Page,mpstills/masters/21198-zz001nkhn8_1662509_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhn8/bn80c69d,ark:/21198/zz001nkhn8,,,Page,mpstills/masters/21198-zz001nkhn8_1662504_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhps/9n673d62,ark:/21198/zz001nkhps,,,Page,mpstills/masters/21198-zz001nkhps-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkhps/wh016w81,ark:/21198/zz001nkhps,,,Page,mpstills/masters/21198-zz001nkhps-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkj2z/q979sf95,ark:/21198/zz001nkj2z,,,Page,mpstills/masters/21198-zz001nkj2z_1684916_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkj2z/vk24w203,ark:/21198/zz001nkj2z,,,Page,mpstills/masters/21198-zz001nkj2z_1684919_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkj40/2b58vx38,ark:/21198/zz001nkj40,,,Page,mpstills/masters/21198-zz001nkj40_1662539_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkj40/9881bn72,ark:/21198/zz001nkj40,,,Page,mpstills/masters/21198-zz001nkj40_1662545_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkk1x/g424756n,ark:/21198/zz001nkk1x,,,Page,mpstills/masters/21198-zz001nkk1x_1684878_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkk1x/tq22qw1k,ark:/21198/zz001nkk1x,,,Page,mpstills/masters/21198-zz001nkk1x_1684875_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkjp/3b81n82f,ark:/21198/zz001nkkjp,,,Page,mpstills/masters/21198-zz001nkkjp_1662575_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkjp/r069q33c,ark:/21198/zz001nkkjp,,,Page,mpstills/masters/21198-zz001nkkjp_1662569_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkk6/5m85pc52,ark:/21198/zz001nkkk6,,,Page,mpstills/masters/21198-zz001nkkk6_1684881_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkk6/gg09j87m,ark:/21198/zz001nkkk6,,,Page,mpstills/masters/21198-zz001nkkk6_1684884_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkrs/mv67h01x,ark:/21198/zz001nkkrs,,,Page,mpstills/masters/21198-zz001nkkrs_1684942_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkrs/w386qk71,ark:/21198/zz001nkkrs,,,Page,mpstills/masters/21198-zz001nkkrs_1684945_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkktt/fn09xw1x,ark:/21198/zz001nkktt,,,Page,mpstills/masters/21198-zz001nkktt-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkktt/sd04xh5w,ark:/21198/zz001nkktt,,,Page,mpstills/masters/21198-zz001nkktt_1684928_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkvb/8989s74j,ark:/21198/zz001nkkvb,,,Page,mpstills/masters/21198-zz001nkkvb_1684925_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkkvb/v349zb1g,ark:/21198/zz001nkkvb,,,Page,mpstills/masters/21198-zz001nkkvb_1684922_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkm0w/6w14nq6j,ark:/21198/zz001nkm0w,,,Page,mpstills/masters/21198-zz001nkm0w_1684951_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkm0w/zz61j09g,ark:/21198/zz001nkm0w,,,Page,mpstills/masters/21198-zz001nkm0w_1684954_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkm5g/6d460g4v,ark:/21198/zz001nkm5g,,,Page,mpstills/masters/21198-zz001nkm5g_1684970_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkm5g/hs44t00r,ark:/21198/zz001nkm5g,,,Page,mpstills/masters/21198-zz001nkm5g-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkmck/0719bg47,ark:/21198/zz001nkmck,,,Page,mpstills/masters/21198-zz001nkmck-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkmck/sk52dr83,ark:/21198/zz001nkmck,,,Page,mpstills/masters/21198-zz001nkmck-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkmfm/8209vg9c,ark:/21198/zz001nkmfm,,,Page,mpstills/masters/21198-zz001nkmfm_1684948_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkmfm/p0846h78,ark:/21198/zz001nkmfm,,,Page,mpstills/masters/21198-zz001nkmfm-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkmg4/jc72211m,ark:/21198/zz001nkmg4,,,Page,mpstills/masters/21198-zz001nkmg4-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkmg4/mr67285r,ark:/21198/zz001nkmg4,,,Page,mpstills/masters/21198-zz001nkmg4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkmhn/9s38cv0g,ark:/21198/zz001nkmhn,,,Page,mpstills/masters/21198-zz001nkmhn-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
