Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,Subject.uniformTitle,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthc8/j085xm2k,ark:/21198/zz001nthc8,,,Page,mpstills/masters/21198-zz001nthc8-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthc8/zq13vc7k,ark:/21198/zz001nthc8,,,Page,mpstills/masters/21198-zz001nthc8-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthds/s761j79x,ark:/21198/zz001nthds,,,Page,mpstills/masters/21198-zz001nthds_1661953_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthds/wz65hp6h,ark:/21198/zz001nthds,,,Page,mpstills/masters/21198-zz001nthds_1661950_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthf9/ws30ww10,ark:/21198/zz001nthf9,,,Page,mpstills/masters/21198-zz001nthf9-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthf9/xg08cc02,ark:/21198/zz001nthf9,,,Page,mpstills/masters/21198-zz001nthf9-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthgt/c3308w4v,ark:/21198/zz001nthgt,,,Page,mpstills/masters/21198-zz001nthgt-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthgt/xf51cp65,ark:/21198/zz001nthgt,,,Page,mpstills/masters/21198-zz001nthgt-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthhb/4f92ch92,ark:/21198/zz001nthhb,,,Page,mpstills/masters/21198-zz001nthhb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthhb/t158z017,ark:/21198/zz001nthhb,,,Page,mpstills/masters/21198-zz001nthhb-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthjv/f379dv0g,ark:/21198/zz001nthjv,,,Page,mpstills/masters/21198-zz001nthjv-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthjv/nz37m82p,ark:/21198/zz001nthjv,,,Page,mpstills/masters/21198-zz001nthjv-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthkc/vj21w405,ark:/21198/zz001nthkc,,,Page,mpstills/masters/21198-zz001nthkc-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthkc/zc52xg38,ark:/21198/zz001nthkc,,,Page,mpstills/masters/21198-zz001nthkc-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthvh/7m14sd7s,ark:/21198/zz001nthvh,,,Page,mpstills/masters/21198-zz001nthvh-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nthvh/8s67q77q,ark:/21198/zz001nthvh,,,Page,mpstills/masters/21198-zz001nthvh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj23/fj30c28p,ark:/21198/zz001ntj23,,,Page,mpstills/masters/21198-zz001ntj23-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj23/q700wf24,ark:/21198/zz001ntj23,,,Page,mpstills/masters/21198-zz001ntj23-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj3m/xn61fh9v,ark:/21198/zz001ntj3m,,,Page,mpstills/masters/21198-zz001ntj3m-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj3m/xn66vk5v,ark:/21198/zz001ntj3m,,,Page,mpstills/masters/21198-zz001ntj3m-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj44/6x80p577,ark:/21198/zz001ntj44,,,Page,mpstills/masters/21198-zz001ntj44-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj44/ck14rm9w,ark:/21198/zz001ntj44,,,Page,mpstills/masters/21198-zz001ntj44-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj5n/0m38pj9v,ark:/21198/zz001ntj5n,,,Page,mpstills/masters/21198-zz001ntj5n-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj5n/1n44j66h,ark:/21198/zz001ntj5n,,,Page,mpstills/masters/21198-zz001ntj5n_1662191_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj65/0b30bf3g,ark:/21198/zz001ntj65,,,Page,mpstills/masters/21198-zz001ntj65_1662178_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj65/2v24s07d,ark:/21198/zz001ntj65,,,Page,mpstills/masters/21198-zz001ntj65-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj7p/fz75m36s,ark:/21198/zz001ntj7p,,,Page,mpstills/masters/21198-zz001ntj7p-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj7p/gx87p36k,ark:/21198/zz001ntj7p,,,Page,mpstills/masters/21198-zz001ntj7p_1662094_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj86/0619188j,ark:/21198/zz001ntj86,,,Page,mpstills/masters/21198-zz001ntj86_1662245_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj86/4w02vv9v,ark:/21198/zz001ntj86,,,Page,mpstills/masters/21198-zz001ntj86-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj9q/jq56v76t,ark:/21198/zz001ntj9q,,,Page,mpstills/masters/21198-zz001ntj9q_1662197_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntj9q/pp45r448,ark:/21198/zz001ntj9q,,,Page,mpstills/masters/21198-zz001ntj9q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjb7/tt315g25,ark:/21198/zz001ntjb7,,,Page,mpstills/masters/21198-zz001ntjb7_1662169_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjb7/xq11m38j,ark:/21198/zz001ntjb7,,,Page,mpstills/masters/21198-zz001ntjb7-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjcr/9s99m43p,ark:/21198/zz001ntjcr,,,Page,mpstills/masters/21198-zz001ntjcr_1662181_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjcr/h6209650,ark:/21198/zz001ntjcr,,,Page,mpstills/masters/21198-zz001ntjcr-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjht/2786mz3d,ark:/21198/zz001ntjht,,,Page,mpstills/masters/21198-zz001ntjht-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjht/sg89mf3j,ark:/21198/zz001ntjht,,,Page,mpstills/masters/21198-zz001ntjht_1662226_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjjb/00307190,ark:/21198/zz001ntjjb,,,Page,mpstills/masters/21198-zz001ntjjb_1662233_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjjb/zc16n79s,ark:/21198/zz001ntjjb,,,Page,mpstills/masters/21198-zz001ntjjb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjsz/k522r502,ark:/21198/zz001ntjsz,,,Page,mpstills/masters/21198-zz001ntjsz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjsz/p7754651,ark:/21198/zz001ntjsz,,,Page,mpstills/masters/21198-zz001ntjsz_1662097_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjtg/84461c77,ark:/21198/zz001ntjtg,,,Page,mpstills/masters/21198-zz001ntjtg_1662111_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjtg/hr27nz53,ark:/21198/zz001ntjtg,,,Page,mpstills/masters/21198-zz001ntjtg-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjv0/9h15wj26,ark:/21198/zz001ntjv0,,,Page,mpstills/masters/21198-zz001ntjv0_1662166_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjv0/cw743g0c,ark:/21198/zz001ntjv0,,,Page,mpstills/masters/21198-zz001ntjv0_1662163_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjwh/r722ck9g,ark:/21198/zz001ntjwh,,,Page,mpstills/masters/21198-zz001ntjwh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntjwh/sv831z08,ark:/21198/zz001ntjwh,,,Page,mpstills/masters/21198-zz001ntjwh_1662205_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk0j/7c57w51n,ark:/21198/zz001ntk0j,,,Page,mpstills/masters/21198-zz001ntk0j-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk0j/9181954v,ark:/21198/zz001ntk0j,,,Page,mpstills/masters/21198-zz001ntk0j_1662218_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk12/3991q640,ark:/21198/zz001ntk12,,,Page,mpstills/masters/21198-zz001ntk12-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk12/xm83sj3r,ark:/21198/zz001ntk12,,,Page,mpstills/masters/21198-zz001ntk12_1662175_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk2k/4m859x1w,ark:/21198/zz001ntk2k,,,Page,mpstills/masters/21198-zz001ntk2k-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk2k/fz50wj07,ark:/21198/zz001ntk2k,,,Page,mpstills/masters/21198-zz001ntk2k-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk33/2266hf44,ark:/21198/zz001ntk33,,,Page,mpstills/masters/21198-zz001ntk33-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk33/76128g9w,ark:/21198/zz001ntk33,,,Page,mpstills/masters/21198-zz001ntk33-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk4m/d687gr4w,ark:/21198/zz001ntk4m,,,Page,mpstills/masters/21198-zz001ntk4m-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk4m/xf54j15n,ark:/21198/zz001ntk4m,,,Page,mpstills/masters/21198-zz001ntk4m-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk54/5943j80w,ark:/21198/zz001ntk54,,,Page,mpstills/masters/21198-zz001ntk54-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk54/tb818c8w,ark:/21198/zz001ntk54,,,Page,mpstills/masters/21198-zz001ntk54-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk75/5c110k1r,ark:/21198/zz001ntk75,,,Page,mpstills/masters/21198-zz001ntk75_1662257_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntk75/zm13kp11,ark:/21198/zz001ntk75,,,Page,mpstills/masters/21198-zz001ntk75-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkdr/k167pm8c,ark:/21198/zz001ntkdr,,,Page,mpstills/masters/21198-zz001ntkdr-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkdr/wk91jt3n,ark:/21198/zz001ntkdr,,,Page,mpstills/masters/21198-zz001ntkdr-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkf8/b7189v14,ark:/21198/zz001ntkf8,,,Page,mpstills/masters/21198-zz001ntkf8_1662268_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkf8/nr73225v,ark:/21198/zz001ntkf8,,,Page,mpstills/masters/21198-zz001ntkf8-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkgs/p511ns5p,ark:/21198/zz001ntkgs,,,Page,mpstills/masters/21198-zz001ntkgs_1662271_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkgs/vm66nn8k,ark:/21198/zz001ntkgs,,,Page,mpstills/masters/21198-zz001ntkgs_1662274_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkh9/cm03b907,ark:/21198/zz001ntkh9,,,Page,mpstills/masters/21198-zz001ntkh9-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkh9/np103574,ark:/21198/zz001ntkh9,,,Page,mpstills/masters/21198-zz001ntkh9-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkrx/0101q529,ark:/21198/zz001ntkrx,,,Page,mpstills/masters/21198-zz001ntkrx-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkrx/7382qk5k,ark:/21198/zz001ntkrx,,,Page,mpstills/masters/21198-zz001ntkrx-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntktz/6z39b39v,ark:/21198/zz001ntktz,,,Page,mpstills/masters/21198-zz001ntktz_1662277_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntktz/s7885j2s,ark:/21198/zz001ntktz,,,Page,mpstills/masters/21198-zz001ntktz_1662280_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkxh/4687mf2q,ark:/21198/zz001ntkxh,,,Page,mpstills/masters/21198-zz001ntkxh-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntkxh/pw795h1j,ark:/21198/zz001ntkxh,,,Page,mpstills/masters/21198-zz001ntkxh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntm01/7s76t928,ark:/21198/zz001ntm01,,,Page,mpstills/masters/21198-zz001ntm01_1662304_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntm01/cg48pk1h,ark:/21198/zz001ntm01,,,Page,mpstills/masters/21198-zz001ntm01_1662301_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntm3k/ff81pv4b,ark:/21198/zz001ntm3k,,,Page,mpstills/masters/21198-zz001ntm3k_1662289_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntm3k/vf35m60j,ark:/21198/zz001ntm3k,,,Page,mpstills/masters/21198-zz001ntm3k_1662292_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntm43/9d81db80,ark:/21198/zz001ntm43,,,Page,mpstills/masters/21198-zz001ntm43-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntm43/jc02tn56,ark:/21198/zz001ntm43,,,Page,mpstills/masters/21198-zz001ntm43-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntmj9/cq31w460,ark:/21198/zz001ntmj9,,,Page,mpstills/masters/21198-zz001ntmj9-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntmj9/p0508n84,ark:/21198/zz001ntmj9,,,Page,mpstills/masters/21198-zz001ntmj9-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntmkt/3d12x115,ark:/21198/zz001ntmkt,,,Page,mpstills/masters/21198-zz001ntmkt-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntmkt/x2329x7v,ark:/21198/zz001ntmkt,,,Page,mpstills/masters/21198-zz001ntmkt-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntmmb/2n62vw9b,ark:/21198/zz001ntmmb,,,Page,mpstills/masters/21198-zz001ntmmb_1662307_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001ntmmb/wf76zx0b,ark:/21198/zz001ntmmb,,,Page,mpstills/masters/21198-zz001ntmmb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
