Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkg20,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkg20%2F0914zw2k,individuals,private,still image,Black-and-white photographs|~|Comedy-drama films,copyrighted,unknown,,"Jordan, Bobby, $d 1923-1965|~|Gorcey, Leo B., $d 1916-1969","Fox, Wallace, $d 1895-1958",,"Dietz, Jack|~|Banner Productions",,,Monogram Pictures Corporation,,'Neath Brooklyn Bridge (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 511_ 9_ 12,1 photograph : b&w,8 x 10 in.,"Unidentified actor, Bobby Jordan, and Leo Gorcey in 'Neath Brooklyn Bridge",1942-08-20/1942-09,"Monogram Pictures presents the East Side Kids in ""'Neath Brooklyn Bridge"" with Leo Gorcey, Bobby Jordan","[between August 20 and early September, 1942]","Unidentified actor (seated), Bobby Jordan, and Leo Gorcey in 'Neath Brooklyn Bridge.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkg20/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkg41,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkg41%2Fzc187s3z,individuals,private,still image,Black-and-white photographs|~|Comedy-drama films,copyrighted,unknown,,"Jordan, Bobby, $d 1923-1965|~|Gorcey, Leo B., $d 1916-1969|~|Morrison, Sammy, $d 1912-1989|~|Hall, Huntz, $d 1920-1999|~|Clements, Stanley, $d 1926-1981","Fox, Wallace, $d 1895-1958",,"Dietz, Jack|~|Banner Productions|~|Katzman, Sam, $d 1901-1973",,,Monogram Pictures Corporation,,'Neath Brooklyn Bridge (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 511_ 9_ 3,1 photograph : b&w,8 x 10 in.,"Bobby Jordan, Stanley Clements, Sunshine Sammy Morrison, Huntz Hall, and Leo Gorcey in 'Neath Brooklyn Bridge",1942-08-20/1942-09,"Monogram Pictures presents the East Side Kids in ""'Neath Brooklyn Bridge"" with Leo Gorcey, Bobby Jordan","[between August 20 and early September, 1942]","In foreground, Bobby Jordan, Stanley Clements, Sunshine Sammy Morrison, Huntz Hall, and Leo Gorcey in 'Neath Brooklyn Bridge|~|Sunshine Sammy Morrison is also known as Ernest Morrison.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkg41/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgb4,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgb4%2Fcd93xk51,individuals,private,still image,Black-and-white photographs|~|Comedy-drama films,copyrighted,unknown,,"Gillis, Ann, $d 1927-|~|Beery, Noah, $d 1913-1994|~|Robinson, Dewey, $d 1898-1950","Fox, Wallace, $d 1895-1958",,"Dietz, Jack|~|Banner Productions|~|Katzman, Sam, $d 1901-1973",,,Monogram Pictures Corporation,,'Neath Brooklyn Bridge (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 511_ 9_ 9,1 photograph : b&w,8 x 10 in.,"Unidentified actress, Ann Gillis, Noah Berry, and Dewey Robinson in 'Neath Brooklyn Bridge",1942-08-20/1942-09,"The East Side Kids in ""'Neath Brooklyn Bridge"" with Leo Gorcey, Bobby Jordan, Huntz Hall, Gabriel Dell featuring Noah Beery, Jr., Ann Gillis. Distributed by Savoy Films Corp.","[between August 20 and early September, 1942]","Unidentified actress, Ann Gillis, Noah Berry, and Dewey Robinson in 'Neath Brooklyn Bridge",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgb4/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgcn,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgcn%2Fb239ds1t,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Chaplin, Charlie, $d 1889-1977|~|Bergman, Henry, $d 1870-1946","Chaplin, Charlie, $d 1889-1977|~|Guy, Alice, $d 1873-1968",,Mutual Film Corporation,,,,,Adventurer (Motion picture : 1917),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 1,1 photograph : b&w,8 x 10 in.,Henry Bergman and Charlie Chaplin in The Adventurer,1917-02,,"[February, 1917?]","Henry Bergman (left) and Charlie Chaplin in ""The Adventurer.""|~|Alice Guy (also known as Alice Blache and Alice Guy-Blache) is listed as the director of the film in the credits, however, Charlie Chaplin is generally accepted as the uncredited director.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgcn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgd5,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgd5%2Fp229q692,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Chaplin, Charlie, $d 1889-1977|~|Purviance, Edna, $d 1896-1958","Chaplin, Charlie, $d 1889-1977|~|Guy, Alice, $d 1873-1968",,Mutual Film Corporation,,,,,Adventurer (Motion picture : 1917),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 2,1 photograph : b&w,8 x 10 in.,Edna Purviance and Charlie Chaplin in The Adventurer,1917-02,,"[February, 1917?]","Edna Purviance (left) and Charlie Chaplin in ""The Adventurer.""|~|Alice Guy (also known as Alice Blache and Alice Guy-Blache) is listed as the director of the film in the credits, however, Charlie Chaplin is generally accepted as the uncredited director.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgd5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgfp,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgfp%2Fqk92z25b,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Chaplin, Charlie, $d 1889-1977|~|Austin, Albert","Chaplin, Charlie, $d 1889-1977|~|Guy, Alice, $d 1873-1968",,Mutual Film Corporation,,,,,Adventurer (Motion picture : 1917),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 3,1 photograph : b&w,8 x 10 in.,Albert Austin and Charlie Chaplin in The Adventurer,1917-02,,[February 1917?],"Albert Austin and Charlie Chaplin in ""The Adventurer.""|~|Alice Guy (also known as Alice Blache and Alice Guy-Blache) is listed as the director of the film in the credits, however, Charlie Chaplin is generally accepted as the uncredited director.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgfp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgg6,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgg6%2F3747q650,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Chaplin, Charlie, $d 1889-1977|~|Purviance, Edna, $d 1896-1958","Chaplin, Charlie, $d 1889-1977|~|Guy, Alice, $d 1873-1968",,Mutual Film Corporation,,,,,Adventurer (Motion picture : 1917),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 4,1 photograph : b&w,8 x 10 in.,Edna Purviance and Charlie Chaplin in The Adventurer,1917-02,,"[February, 1917?]","Edna Purviance (seated) and Charlie Chaplin in ""The Adventurer.""|~|Alice Guy (also known as Alice Blache and Alice Guy-Blache) is listed as the director of the film in the credits, however, Charlie Chaplin is generally accepted as the uncredited director.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgg6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkghq,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkghq%2Fb1014n14,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Chaplin, Charlie, $d 1889-1977|~|Purviance, Edna, $d 1896-1958|~|Guy, Alice, $d 1873-1968","Chaplin, Charlie, $d 1889-1977",,Mutual Film Corporation,,,,,Adventurer (Motion picture : 1917),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 5,1 photograph : b&w,8 x 10 in.,Edna Purviance and Charlie Chaplin in The Adventurer,1917-02,,"[February, 1917?]","Edna Purviance (left) and Charlie Chaplin in ""The Adventurer.""|~|Alice Guy (also known as Alice Blache and Alice Guy-Blache) is listed as the director of the film in the credits, however, Charlie Chaplin is generally accepted as the uncredited director.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkghq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgj7,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgj7%2Fxb51xt1w,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Chaplin, Charlie, $d 1889-1977","Chaplin, Charlie, $d 1889-1977|~|Guy, Alice, $d 1873-1968",,Mutual Film Corporation,,,,,Adventurer (Motion picture : 1917),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 6,1 photograph : b&w,8 x 10 in.,Charlie Chaplin in The Adventurer,1917-02,,[February 1917?],"Charlie Chaplin in ""The Adventurer.""|~|Alice Guy (also known as Alice Blache and Alice Guy-Blache) is listed as the director of the film in the credits, however, Charlie Chaplin is generally accepted as the uncredited director.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgj7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgkr,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgkr%2F8060116v,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Sebastian, Dorothy, $d 1903-1957|~|Cowl, George|~|McCoy, Tim","Tourjansky, Viachetslav",,Metro-Goldwyn-Mayer,,,Metro-Goldwyn-Mayer,,Adventurer (Motion picture : 1928),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 7,1 photograph : b&w,8 x 10 in.,"George Cowl, Dorothy Sebastian, and Tim McCoy in The Adventurer",1928-07,"Text from back of photograph: Dorothy SebastianTim McCoyin ""The Adventurer""MGM 1928","[July, 1928?]","(From left, foreground) George Cowl, Dorothy Sebastian, and Tim McCoy in ""The Adventurer.""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgkr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nkgm8,ark:/21198/zz0015w23z,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nkgm8%2F19535p2c,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Sebastian, Dorothy, $d 1903-1957|~|Delaney, Charles, $d 1892-1959","Tourjansky, Viktor, $d 1891-1976",,Metro-Goldwyn-Mayer,,,,,Adventurer (Motion picture : 1928),spa,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8703_ 192_ 8,1 photograph : b&w,8 x 10 in.,"Charles Delaney and Dorothy Sebastian in The Adventurer (MGM, 1928)",1928-07,,"[July, 1928?]","AllMovie: ""This romantic adventure is set in South America and tells the story of a Yankee mining engineer who falls in love with the beautiful daughter of a president whose administration has just been overthrown. His devoted daughter attempts to help her father return to power and the engineer becomes deeply involved in the revolution and risks his life to help her. Eventually they succeed and the grateful girl finally returns the love of the engineer.""|~|Tagline: ""A Spanish beauty,---a Yankee hero---a story of revolution and adventure without a dull moment---See 'The Adventurer'""",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nkgm8/manifest
