Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,Subject.uniformTitle,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4rr/v356fp4w,ark:/21198/zz001nr4rr,,,Page,mpstills/masters/21198-zz001nr4rr_1558339_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4s8/8z45pb18,ark:/21198/zz001nr4s8,,,Page,mpstills/masters/21198-zz001nr4s8_1558362_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4s8/q7538w42,ark:/21198/zz001nr4s8,,,Page,mpstills/masters/21198-zz001nr4s8_1558359_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4ts/2002wz8g,ark:/21198/zz001nr4ts,,,Page,mpstills/masters/21198-zz001nr4ts_1558353_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4ts/qc93bf40,ark:/21198/zz001nr4ts,,,Page,mpstills/masters/21198-zz001nr4ts_1558356_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4v9/5z60t82j,ark:/21198/zz001nr4v9,,,Page,mpstills/masters/21198-zz001nr4v9_1558365_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4v9/8p55gg8r,ark:/21198/zz001nr4v9,,,Page,mpstills/masters/21198-zz001nr4v9_1558368_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4wt/9731qw8m,ark:/21198/zz001nr4wt,,,Page,mpstills/masters/21198-zz001nr4wt-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4wt/b725cm07,ark:/21198/zz001nr4wt,,,Page,mpstills/masters/21198-zz001nr4wt-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4xb/1b53qq0d,ark:/21198/zz001nr4xb,,,Page,mpstills/masters/21198-zz001nr4xb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4xb/t2040p7t,ark:/21198/zz001nr4xb,,,Page,mpstills/masters/21198-zz001nr4xb-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4zv/qs63vq18,ark:/21198/zz001nr4zv,,,Page,mpstills/masters/21198-zz001nr4zv-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr4zv/v934sx9n,ark:/21198/zz001nr4zv,,,Page,mpstills/masters/21198-zz001nr4zv-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr50v/4258vf6r,ark:/21198/zz001nr50v,,,Page,mpstills/masters/21198-zz001nr50v-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr50v/bm33733m,ark:/21198/zz001nr50v,,,Page,mpstills/masters/21198-zz001nr50v-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr51c/wh00179z,ark:/21198/zz001nr51c,,,Page,mpstills/masters/21198-zz001nr51c-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr51c/wn39z89w,ark:/21198/zz001nr51c,,,Page,mpstills/masters/21198-zz001nr51c-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr52w/tn49x93q,ark:/21198/zz001nr52w,,,Page,mpstills/masters/21198-zz001nr52w_1558392_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr52w/xw121h0h,ark:/21198/zz001nr52w,,,Page,mpstills/masters/21198-zz001nr52w_1558384_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr54x/2331r926,ark:/21198/zz001nr54x,,,Page,mpstills/masters/21198-zz001nr54x-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr54x/sh856d1s,ark:/21198/zz001nr54x,,,Page,mpstills/masters/21198-zz001nr54x-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr55f/c5315w1z,ark:/21198/zz001nr55f,,,Page,mpstills/masters/21198-zz001nr55f-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr55f/f312292p,ark:/21198/zz001nr55f,,,Page,mpstills/masters/21198-zz001nr55f-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr56z/k4601891,ark:/21198/zz001nr56z,,,Page,mpstills/masters/21198-zz001nr56z-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr56z/wz14qt0m,ark:/21198/zz001nr56z,,,Page,mpstills/masters/21198-zz001nr56z-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr57g/9g46g44s,ark:/21198/zz001nr57g,,,Page,mpstills/masters/21198-zz001nr57g-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr57g/cr30pg5z,ark:/21198/zz001nr57g,,,Page,mpstills/masters/21198-zz001nr57g-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr580/8000tb5j,ark:/21198/zz001nr580,,,Page,mpstills/masters/21198-zz001nr580-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr580/v334x59s,ark:/21198/zz001nr580,,,Page,mpstills/masters/21198-zz001nr580-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr59h/pw36wx1h,ark:/21198/zz001nr59h,,,Page,mpstills/masters/21198-zz001nr59h-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr59h/tf52fh0t,ark:/21198/zz001nr59h,,,Page,mpstills/masters/21198-zz001nr59h-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5b1/1q11wk66,ark:/21198/zz001nr5b1,,,Page,mpstills/masters/21198-zz001nr5b1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5b1/21114v03,ark:/21198/zz001nr5b1,,,Page,mpstills/masters/21198-zz001nr5b1-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5cj/mh56d27s,ark:/21198/zz001nr5cj,,,Page,mpstills/masters/21198-zz001nr5cj-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5cj/wg63nd63,ark:/21198/zz001nr5cj,,,Page,mpstills/masters/21198-zz001nr5cj-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5d2/fk140n1k,ark:/21198/zz001nr5d2,,,Page,mpstills/masters/21198-zz001nr5d2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5d2/mc59bk4h,ark:/21198/zz001nr5d2,,,Page,mpstills/masters/21198-zz001nr5d2-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5fk/jd99nr8t,ark:/21198/zz001nr5fk,,,Page,mpstills/masters/21198-zz001nr5fk-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5fk/t067x17r,ark:/21198/zz001nr5fk,,,Page,mpstills/masters/21198-zz001nr5fk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5g3/jr37k78z,ark:/21198/zz001nr5g3,,,Page,mpstills/masters/21198-zz001nr5g3-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5g3/mq485166,ark:/21198/zz001nr5g3,,,Page,mpstills/masters/21198-zz001nr5g3-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5hm/fn97f35m,ark:/21198/zz001nr5hm,,,Page,mpstills/masters/21198-zz001nr5hm-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5hm/h985vx47,ark:/21198/zz001nr5hm,,,Page,mpstills/masters/21198-zz001nr5hm-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5j4/ms275x65,ark:/21198/zz001nr5j4,,,Page,mpstills/masters/21198-zz001nr5j4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5j4/nv47k868,ark:/21198/zz001nr5j4,,,Page,mpstills/masters/21198-zz001nr5j4-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5kn/cs681r91,ark:/21198/zz001nr5kn,,,Page,mpstills/masters/21198-zz001nr5kn-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5kn/d841v54s,ark:/21198/zz001nr5kn,,,Page,mpstills/masters/21198-zz001nr5kn-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5m5/f864pw5d,ark:/21198/zz001nr5m5,,,Page,mpstills/masters/21198-zz001nr5m5_1558422_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5m5/p6666x4t,ark:/21198/zz001nr5m5,,,Page,mpstills/masters/21198-zz001nr5m5_1558425_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5np/2j85j64h,ark:/21198/zz001nr5np,,,Page,mpstills/masters/21198-zz001nr5np-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5np/5t40sq0m,ark:/21198/zz001nr5np,,,Page,mpstills/masters/21198-zz001nr5np-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5p6/f2097d7n,ark:/21198/zz001nr5p6,,,Page,mpstills/masters/21198-zz001nr5p6-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5p6/zc096q7p,ark:/21198/zz001nr5p6,,,Page,mpstills/masters/21198-zz001nr5p6-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5qq/9354vw28,ark:/21198/zz001nr5qq,,,Page,mpstills/masters/21198-zz001nr5qq_1558431_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5qq/nq550x5s,ark:/21198/zz001nr5qq,,,Page,mpstills/masters/21198-zz001nr5qq_1558434_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5r7/vw07v01z,ark:/21198/zz001nr5r7,,,Page,mpstills/masters/21198-zz001nr5r7-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5r7/xc846t9p,ark:/21198/zz001nr5r7,,,Page,mpstills/masters/21198-zz001nr5r7-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5sr/cg98xp96,ark:/21198/zz001nr5sr,,,Page,mpstills/masters/21198-zz001nr5sr-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5sr/k291m14d,ark:/21198/zz001nr5sr,,,Page,mpstills/masters/21198-zz001nr5sr-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5t8/7w75s54d,ark:/21198/zz001nr5t8,,,Page,mpstills/masters/21198-zz001nr5t8-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5t8/n6928052,ark:/21198/zz001nr5t8,,,Page,mpstills/masters/21198-zz001nr5t8-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5vs/7g280v9k,ark:/21198/zz001nr5vs,,,Page,mpstills/masters/21198-zz001nr5vs-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5vs/hh01px1j,ark:/21198/zz001nr5vs,,,Page,mpstills/masters/21198-zz001nr5vs-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5w9/3c25mn97,ark:/21198/zz001nr5w9,,,Page,mpstills/masters/21198-zz001nr5w9-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5w9/mm31h649,ark:/21198/zz001nr5w9,,,Page,mpstills/masters/21198-zz001nr5w9-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5xt/f261p38r,ark:/21198/zz001nr5xt,,,Page,mpstills/masters/21198-zz001nr5xt-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5xt/pq41tq21,ark:/21198/zz001nr5xt,,,Page,mpstills/masters/21198-zz001nr5xt-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5zb/1p66b49r,ark:/21198/zz001nr5zb,,,Page,mpstills/masters/21198-zz001nr5zb-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr5zb/2673d34s,ark:/21198/zz001nr5zb,,,Page,mpstills/masters/21198-zz001nr5zb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr60b/5392jj2g,ark:/21198/zz001nr60b,,,Page,mpstills/masters/21198-zz001nr60b-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr60b/8m96223s,ark:/21198/zz001nr60b,,,Page,mpstills/masters/21198-zz001nr60b-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr61v/5b46pt8b,ark:/21198/zz001nr61v,,,Page,mpstills/masters/21198-zz001nr61v-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr61v/c513pg8z,ark:/21198/zz001nr61v,,,Page,mpstills/masters/21198-zz001nr61v-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr62c/f150k75t,ark:/21198/zz001nr62c,,,Page,mpstills/masters/21198-zz001nr62c-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr62c/mr64bs9c,ark:/21198/zz001nr62c,,,Page,mpstills/masters/21198-zz001nr62c-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr63w/p710kc38,ark:/21198/zz001nr63w,,,Page,mpstills/masters/21198-zz001nr63w-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr63w/tq011264,ark:/21198/zz001nr63w,,,Page,mpstills/masters/21198-zz001nr63w-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr65x/f106h32s,ark:/21198/zz001nr65x,,,Page,mpstills/masters/21198-zz001nr65x-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr65x/r1423657,ark:/21198/zz001nr65x,,,Page,mpstills/masters/21198-zz001nr65x-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr66f/1t244h9f,ark:/21198/zz001nr66f,,,Page,mpstills/masters/21198-zz001nr66f-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr66f/9s44sn8q,ark:/21198/zz001nr66f,,,Page,mpstills/masters/21198-zz001nr66f-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr67z/9557xd4w,ark:/21198/zz001nr67z,,,Page,mpstills/masters/21198-zz001nr67z-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr67z/k914x90n,ark:/21198/zz001nr67z,,,Page,mpstills/masters/21198-zz001nr67z-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr68g/0334fd2m,ark:/21198/zz001nr68g,,,Page,mpstills/masters/21198-zz001nr68g-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr68g/3m180z0s,ark:/21198/zz001nr68g,,,Page,mpstills/masters/21198-zz001nr68g-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr690/hb363b01,ark:/21198/zz001nr690,,,Page,mpstills/masters/21198-zz001nr690-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nr690/s205502r,ark:/21198/zz001nr690,,,Page,mpstills/masters/21198-zz001nr690-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
