Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285d0f,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285d0f%2Fbw850q0w,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,,"Powell, Dick, $d 1904-1963",,"RKO Radio Pictures|~|Grainger, Edmund, $d 1906-1981|~|Edmund Grainger Productions, Inc.",,,RKO Radio Pictures,,Split Second  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_896_16_5,1 photograph : b&w,8 x 10 in.,Director Dick Powell on the set of Split Second,1952-10-27/1952-11,"Text from back of photograph: Ecidentally Director Dick Powell is pleased with the day's work he's turned in on Edmund Grainger's RKO Radio picture, Split Second. Here Powell, who is making his directorial debut with this film, leaves his trailer dressing room-office on the set.",Between October 27 - November 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285d0f/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285d1z,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285d1z%2Ff415jt7n,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"McNally, Stephen, $d 1913-1994|~|Smith, Alexis, $d 1921-1993","Powell, Dick, $d 1904-1963",,"RKO Radio Pictures|~|Grainger, Edmund, $d 1906-1981|~|Edmund Grainger Productions, Inc.",,,RKO Radio Pictures,,Split Second  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_896_16_6,1 photograph : b&w,8 x 10 in.,Alexis Smith and Stephen McNally in Split Second,1952-10-27/1952-11,"Text from back of photograph: Alexis Smith and Stephen McNally in Split Second, RKO 1953.",Between October 27 - November 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285d1z/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285d2g,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285d2g%2F3p726w3j,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"McNally, Stephen, $d 1913-1994|~|Smith, Alexis, $d 1921-1993","Powell, Dick, $d 1904-1963",,"RKO Radio Pictures|~|Grainger, Edmund, $d 1906-1981|~|Edmund Grainger Productions, Inc.",,,RKO Radio Pictures,,Split Second  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_896_16_7,1 photograph : b&w,8 x 10 in.,Alexis Smith and Stephen McNally in Split Second,1952-10-27/1952-11,"Text from back of photograph: Stephen McNally - Alexis Smith in Split Second, RKO 1953.",Between October 27 - November 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285d2g/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285d30,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285d30%2F8z95b73h,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Sterling, Jan, $d 1923-2004|~|McNally, Stephen, $d 1913-1994","Powell, Dick, $d 1904-1963",,"RKO Radio Pictures|~|Grainger, Edmund, $d 1906-1981|~|Edmund Grainger Productions, Inc.",,,RKO Radio Pictures,,Split Second  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_896_16_8,1 photograph : b&w,8 x 10 in.,Jan Sterling and Stephen McNally in Split Second,1952-10-27/1952-11,"Text from back of photograph: How About it Babe?... Killer Same Hurley (Stephen McNally) is asking Night Club entertainer Dottie Vail (Jan Sterling) to become is moll. She isn't willing but then the Johnson office wouldn't permit it anyway. It's a scene from Edmund Grainger's RKO Radio film, Split Second.",Between October 27 - November 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285d30/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285d72,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285d72%2Fw448gd86,individuals,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"Marlowe, Hugh, $d 1911-1982|~|McNally, Stephen, $d 1913-1994|~|Adams, Julia","Sholem, Lee, $d 1913-2000",,Universal-International (Firm),,,Universal Pictures Corporation,,"Stand At Apache River, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_910_16_2,1 photograph : b&w,8 x 10 in.,"Hugh Marlowe, Julia Adams, and Stephen McNally in The Stand At Apache River",1952-12-03/1953-01-03,"Text from back of photograph:Hugh MarloweJulia AdamsStephen McNallyin ""STAND AT APACHE PASS""Universal - 1953",between December 03 1952 and January 03 1953,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285d72/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285d8k,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285d8k%2Fzw26gn9n,individuals,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"Marlowe, Hugh, $d 1911-1982|~|McNally, Stephen, $d 1913-1994|~|Kelly, Jack, $d 1927-1992|~|Greene, Jaclynne|~|Lewis, Forrest, $d 1899-1977","Sholem, Lee, $d 1913-2000",,Universal-International (Firm),,,Universal Pictures Corporation,,"Stand At Apache River, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_910_16_3,1 photograph : b&w,8 x 10 in.,"Stephen McNally, Hugh Marlowe, Jack Kelly, Jaclynne Greene, and Forrest Lewis in The Stand At Apache River",1952-12-03/1953-01-03,"Text from back of photograph:From: U-I, Universal City, Calif.THEY MAKE ""THE STAND AT APACHE RIVER""Stars and featured players in ""The Stand At Apache River"" walk ""downstage"" in one of Hollywood's most unusual Western settings to glare across a river at hostile redmen. Left to right: Stephen McNally, Hugh Marlowe, Jaclynne Greene, Forrest Lewis and (in background) Jack Kelly. They make their stand at a river station and ferry crossing against renegades from the San Carlos Indian reservation.",between December 03 1952 and January 03 1953,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285d8k/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dbm,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dbm%2Fr5264k9t,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Blondell, Joan|~|Howard, Leslie, $d 1893-1943","Garnett, Tay",,"Walter Wanger Pictures, Inc.",,,United Artists Corporation,,Stand-in  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_931_16_1,1 photograph : b&w,8 x 10 in.,Leslie Howard and Joan Blondell in Stand-In,1937-06-28/1937-08,"Text from back of photograph:Leslie Howard and Joan Blondell in ""STAND-IN"" UA 1937",between June 28 and mid-August 1937,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dbm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285ddn,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285ddn%2Frp83pb6v,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Mowbray, Alan, $d 1896-1969","Garnett, Tay",,"Walter Wanger Pictures, Inc.",,,United Artists Corporation,,Stand-in  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_931_16_3,1 photograph : b&w,8 x 10 in.,Alan Mowbray in Stand-In,1937-06-28/1937-08,"Text from back of photograph:32. Alan Mowbray in a scene from Walter Wanger's ""Stand-in"", comedy of life in the film capital in which Leslie Howard and Joan Blondell are co-starred, under the direction of Tay Garnett.",between June 28 and mid-August 1937,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285ddn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dh6,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dh6%2Fbk618c69,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"March, Fredric, 1897-1975|~|Gaynor, Janet","Wellman, William A., $d 1896-1975|~|Conway, Jack, $d 1887-1952",,"Selznick, David O., $d 1902-1965|~|Selznick International Pictures",,,United Artists Corporation,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1228_21_1,1 photograph : b&w,8 x 10 in.,Janet Gaynor and Fredric March in A Star Is Born,1936-11/1936-12,Text from back of photograph: Fredric March and Janet Gaynor in A Star Is Born.,between November - December 1936,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dh6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dk7,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dk7%2F8z07ch8x,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"March, Fredric, 1897-1975|~|Gaynor, Janet","Wellman, William A., $d 1896-1975|~|Conway, Jack, $d 1887-1952",,"Selznick, David O., $d 1902-1965|~|Selznick International Pictures",,,United Artists Corporation,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1228_21_3,1 photograph : b&w,8 x 10 in.,Janet Gaynor and Fredric March in A Star Is Born,1936-11/1936-12,"Text from back of photograph: What happens behind the scenes in the private lives of Hollywood's famous stars? Janet Gaynor and Fredric March, in this scene from the David O. Selznick technicolor picture, A Star Is Born, directed by William A. Wellman, disclose they may prefer sandwiches -- for two.",between November - December 1936,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dk7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dn8,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dn8%2Fdm81bd80,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Garland, Judy|~|Mason, James, $d 1909-1984","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_10,1 photograph : b&w,8 x 10 in.,Judy Garland and James Mason in A Star Is Born,1953-10-12/1954-02-13,,"between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dn8/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dps,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dps%2F3787js50,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Garland, Judy|~|Mason, James, $d 1909-1984","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_11,1 photograph : b&w,8 x 10 in.,Judy Garland and James Mason in A Star Is Born,1953-10-12/1954-02-13,"Text from back of photograph: Judy Garland (Esther), James Mason (Maine) in A Star Is Born (Medalist) A Transcona Enterprises Production, produced by Sid Luft for Warner Bros.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dps/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dq9,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dq9%2Fbk21pg78,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Garland, Judy|~|Mason, James, $d 1909-1984","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_12,1 photograph : b&w,8 x 10 in.,Judy Garland and James Mason in A Star Is Born,1953-10-12/1954-02-13,"Text from back of photograph: James Mason (Maine), Judy Garland (Esther) in A Star Is Born 386-85 A Transcona Enterprises Production, produced by Sid Luft for Warner Bros.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dq9/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285drt,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285drt%2F4w47h18r,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Mason, James, $d 1909-1984","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_13,1 photograph : b&w,8 x 10 in.,James Mason in A Star Is Born,1953-10-12/1954-02-13,"Text from back of photograph: James Mason between scenes of A Star Is Born, a Warner Bros. production in which he co-stars with Judy Garland.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285drt/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dsb,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dsb%2F96225d4f,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Mason, James, $d 1909-1984|~|Bickford, Charles, $d 1891-1967","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_14,1 photograph : b&w,8 x 10 in.,James Mason and Charles Bickford on the set of A Star Is Born,1953-10-12/1954-02-13,"Text from back of photograph: Charles Bickford and James Mason between scenes of A Star Is Born, a Warner Bros. production in which they co-star with Judy Garland.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dsb/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285dtv,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285dtv%2Fxb93x08v,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Garland, Judy|~|Mason, James, $d 1909-1984","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_15,1 photograph : b&w,8 x 10 in.,Judy Garland and James Mason in A Star Is Born,1953-10-12/1954-02-13,"Text from back of photograph: Judy Garland (Esther), James Mason (Maine) in A Star Is Born (Medalist) A Transcona Enterprises Production, produced by Sid Luft for Warner Bros.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285dtv/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285f40,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285f40%2Fq2476z1n,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Garland, Judy|~|Mason, James, $d 1909-1984","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_7,1 photograph : b&w,8 x 10 in.,Judy Garland and James Mason in A Star Is Born,1953-10-12/1954-02-13,"Text from back of photograph: Rapid Fire impersonations of Hollywood types are performed by Judy Garland in a dancing tour de force number for A Star Is Born, a Transcona Enterprises Production, produced by Sid Luft for Warner Bros. Judy gyrates about her living room in plum colored, full length tights, with James Mason, playing her husband, as the audience. The comedy-through-tears sequence is one of the picture's novel, tuneful interludes, for which Harold Arlen and Ira Gershwin wrote the music.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285f40/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285f5h,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285f5h%2Fzr40c239,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Garland, Judy","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_8,1 photograph : b&w,8 x 10 in.,Judy Garland and a prodcution crew member in A Star Is Born,1953-10-12/1954-02-13,"Text from back of photograph: Hairdresser Helen Young gives a last-minute touch to Judy Garland's hairdress before the star goes into a wardrobe test for a scene for A Star Is Born, a Transcona Enterprises Production, produces by Sid Luft for Warner Bros.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285f5h/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285f61,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285f61%2F5359wk21,individuals,private,still image,Black-and-white photographs|~|Melodrama films|~|Musical films,copyrighted,unknown,,"Garland, Judy|~|Noonan, Tommy, $d 1921-1968","Cukor, George, $d 1899-1983",,"Transcona Enterprises, Inc.|~|Luft, Sid",,,Warner Bros. Pictures,,"Star Is Born, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1555_26_9,1 photograph : b&w,8 x 10 in.,"Judy Garland, Tom Noonan, and director George Cukor in A Star Is Born",1953-10-12/1954-02-13,"Text from back of photograph: Director George Cukor gives Tom Noonan and Judy Garland some final instructions before they go into a rehearsal of a scene for A Star Is Born, a Transcona Enterprises Production, produced by Sid Luft for Warner Bros. distribution. Judy co-stars with James Mason, Charles Bickford, and Jack Carson in the film, and Tim has an important featured role.","between October 12, 1953 - February 13, 1954",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285f61/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285f7j,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285f7j%2Fwm61tn60,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Jeffreys, Anne|~|Tierney, Lawrence, $d 1919-2002","Rosen, Philip E., $d 1888-1951",,RKO Radio Pictures,,,RKO Radio Pictures,,Step By Step  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_911_16_1,1 photograph : b&w,8 x 10 in.,Anne Jeffreys and Lawrence Tierney in Step By Step,1945-12/1946-01,"Text from back of photograph:Anne Jeffreys and Lawrence Tierney in ""STEP BY STEP"" RKO 1946|~|""STEP BY STEP""An RKO Radio Picture",between December 1945 and January 1946,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285f7j/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285f82,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285f82%2Fzv927c52,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Robards, Jason|~|Dell, Myrna, $d 1924-","Rosen, Philip E., $d 1888-1951",,RKO Radio Pictures,,,RKO Radio Pictures,,Step By Step  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_911_16_2,1 photograph : b&w,8 x 10 in.,Myrna Dell and Jason Robards in Step By Step,1945-12/1946-01,"Text from back of photograph:Jason Robards and Myrna Dell in ""STEP BY STEP"" RKO 1946|~|""STEP BY STEP""An RKO Radio Picture",between December 1945 and January 1946,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285f82/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285ffn,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285ffn%2Ft868994d,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Step My Love  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_920_16_1,1 photograph : b&w,8 x 10 in.,STEP MY LOVE,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285ffn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285fkq,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285fkq%2Ft306z296,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Davis, Bette, $d 1908-1989|~|Brennan, Walter, $d 1894-1974","Bernhardt, Curtis, $d 1899-1981",,Warner Bros. Pictures,,,Warner Bros. Pictures,,"Stolen Life, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_909_16_2,1 photograph : b&w,8 x 10 in.,Bette Davis and Walter Brennan in A Stolen Life,1945-02/1945,"Text from back of photograph:Bette Davis, Walter Brennan in A STOLEN LIFE 642-16 A Warner Bros. First National picture.",between February and July 1945,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285fkq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285fm7,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00285fm7%2Ff652kg54,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Davis, Bette, $d 1908-1989|~|Clark, Dane, $d 1912-1998","Bernhardt, Curtis, $d 1899-1981",,Warner Bros. Pictures,,,Warner Bros. Pictures,,"Stolen Life, A  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_909_16_3,1 photograph : b&w,8 x 10 in.,Bette Davis and Dane Clark in A Stolen Life,1945-02/1945-07,"WARNER BROS. PICTURES, INC. presents BETTE DAVIS in ""A STOLEN LIFE""|~|Text from back of photograph:Bette Davis - Dane Clark in ""A STOLEN LIFE"" WB-1946",between February and July 1945,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00285fm7/manifest
