Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqhwp,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqhwp%2F3f36dt0w,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 13,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqhwp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqhx6,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqhx6%2Fk4091n5w,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 14,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqhx6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqhzq,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqhzq%2Fxh78fp75,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Hay, Mary, $d 1901-1957|~|Fitzroy, Emily, $d 1860-1954","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 15,1 photograph : b&w,8 x 10 in.,Emily Fitzroy and Mary Hay in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqhzq/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj0q,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj0q%2Fp746821d,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993|~|Short, Florence, $d 1889-1946|~|Belmont, Morgan, $c Mrs., $d -1945","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 16,1 photograph : b&w,8 x 10 in.,"Mrs. Morgan Belmont, Florence Short, and Lillian Gish in Way Down East",1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj0q/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj17,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj17%2Fk061px92,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 17,1 photograph : b&w,8 x 10 in.,Lillian Gish in D.W. Griffith's Way Down East,1920,Text from back of photograph:Lillian GishWhite River Junction,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj17/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj2r,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj2r%2F8w92z68j,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Barthelmess, Richard, 1895-1963","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 18,1 photograph : b&w,8 x 10 in.,Richard Barthelmess in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj2r/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj38,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj38%2Fxv36zr6f,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993|~|Sherman, Lowell, $d 1888-1934|~|Fruen, Patricia","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 19,1 photograph : b&w,8 x 10 in.,"Patricia Fruen, Lowell Sherman, and Lillian Gish in D.W. Griffith's Way Down East",1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj38/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj4s,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj4s%2Fvr08h36s,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 2,1 photograph : b&w,8 x 10 in.,Lillian Gish in D.W. Griffith's Way Down East,1920,Text from back of photograph:Way Down East,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj4s/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj59,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj59%2Fw811sz2r,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 20,1 photograph : b&w,8 x 10 in.,Lillian Gish in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj59/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj6t,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj6t%2F5q59wt2p,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 21,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj6t/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj7b,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj7b%2F8x41zn3z,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 22,1 photograph : b&w,8 x 10 in.,Lillian Gish in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj7b/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj8v,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj8v%2Fq2123w8h,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 23,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj8v/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqj9c,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqj9c%2F2b80hv9t,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 24,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqj9c/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjbw,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjbw%2Fgk351p01,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 25,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjbw/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjcd,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjcd%2Fj8870m8c,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Sherman, Lowell, $d 1888-1934","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 26,1 photograph : b&w,8 x 10 in.,Lowell Sherman in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjcd/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjdx,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjdx%2Ft384rv3c,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993|~|Short, Florence, $d 1889-1946","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 27,1 photograph : b&w,8 x 10 in.,Lillian Gish and Florence Short in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjdx/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjff,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjff%2Ffw69366b,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993|~|Sherman, Lowell, $d 1888-1934","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 3,1 photograph : b&w,8 x 10 in.,Sherman Lowell and Lillian Gish in D.W. Griffith's Way Down East,1920,Text from back of photograph:Lowell Sherman and Lillian Gish in WAY DOWN EAST. Directed by D.W. Griffith in 1920.,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjff/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjgz,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjgz%2Fs956sj5b,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993|~|Short, Florence, $d 1889-1946|~|Belmont, Morgan, $c Mrs., $d -1945","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 4,1 photograph : b&w,8 x 10 in.,"Mrs. Morgan Belmont, Florence Short, and Lillian Gish in Way Down East",1920,Text from back of photograph:Way down East (1931),1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjgz/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjhg,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjhg%2Fng13sn89,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,,"Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 5,1 photograph : b&w,8 x 10 in.,Snowy village scene from D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjhg/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjj0,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjj0%2F1f78jt9j,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 6,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjj0/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjkh,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjkh%2Fzj10s87v,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 7,1 photograph : b&w,8 x 10 in.,WAY DOWN EAST,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjkh/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjm1,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjm1%2F0584z54m,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Hay, Mary, $d 1901-1957|~|Fitzroy, Emily, $d 1860-1954","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 8,1 photograph : b&w,8 x 10 in.,Emily Fitzroy and Mary Hay in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjm1/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjnj,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjnj%2F6s29jq3r,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Gish, Lillian, $d 1893-1993","Griffith, D. W. (David Wark), 1875-1948",,"D.W. Griffith, Inc.",,,United Artists Corporation,,Way Down East (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8688_ 192_ 9,1 photograph : b&w,8 x 10 in.,Lillian Gish in D.W. Griffith's Way Down East,1920,,1920,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjnj/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjp2,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjp2%2F5h855n09,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Boardman, Eleanor, $d 1898-1991|~|Moore, Matt, $d 1888-1960","Vignola, Robert G., $d 1882-1953",,Metro-Goldwyn Pictures Corp.,,,Metro-Goldwyn Pictures Corp.,,"Way Of A Girl, The (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8689_ 192_ 1,1 photograph : b&w,8 x 10 in.,Eleanor Boardman and Matt Moore in The Way Of A Girl,1925,"Text from back of photograph:4"" between markLouis B. MeyerPresentsROBERT G. VIGNOLA'SProduction ofTHE WAY OF A GIRLA METRO-GOLDWYN PicturewithEleanor BoardmanWilliam RussellMatt MooreMathewEleanor BoardmanMatt Moore""WAY OF A GIRL""Metro Goldwyn 1925",1925,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjp2/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjqk,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjqk%2F7p78rj33,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Johnson, Floyd|~|Herrick, Jack","Vignola, Robert G., $d 1882-1953",,Metro-Goldwyn Pictures Corp.,,,Metro-Goldwyn Pictures Corp.,,"Way Of A Girl, The (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8689_ 192_ 2,1 photograph : b&w,8 x 10 in.,Floyd Johnson and Jack Herrick in The Way Of A Girl,1925,Text from back of photograph:LOUIS B. MAYERPresentsROBERT G. VIGNOLA'SProduction ofTHE WAY OF A GIRLA METRO-GOLDWYN PicturewithEleanor BoardmanMatt MooreWilliam RussellMathew Betz4/5/25,1925,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjqk/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjr3,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjr3%2F8738qx9f,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Johnson, Floyd|~|Herrick, Jack","Vignola, Robert G., $d 1882-1953",,Metro-Goldwyn Pictures Corp.,,,Metro-Goldwyn Pictures Corp.,,"Way Of A Girl, The (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8689_ 192_ 3,1 photograph : b&w,8 x 10 in.,Floyd Johnson and Jack Herrick in The Way Of A Girl,1925,"Text from back of photograph:Way of a girlMG 1/5/1925Floyd Johnson triumphs over Jack Herrick in a prize-fight staged for Robert G. Vignola's Production ""The Summons"".",1925,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjr3/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjsm,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjsm%2Fk6451396,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Johnson, Floyd|~|Herrick, Jack","Vignola, Robert G., $d 1882-1953",,Metro-Goldwyn Pictures Corp.,,,Metro-Goldwyn Pictures Corp.,,"Way Of A Girl, The (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8689_ 192_ 4,1 photograph : b&w,8 x 10 in.,Floyd Johnson and Jack Herrick in The Way Of The Girl,1925,"Text from back of photograph:Way of a girlMG 4/5/25The knockout in ""The Summons"". Floyd Johnson triumphs over Jack Herrick in scenes for Robert G. Vignola's Production.",1925,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjsm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjt4,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjt4%2F8d456r59,individuals,private,still image,Black-and-white photographs|~|Melodrama films,copyrighted,unknown,,"Johnson, Floyd|~|Herrick, Jack","Vignola, Robert G., $d 1882-1953",,Metro-Goldwyn Pictures Corp.,,,Metro-Goldwyn Pictures Corp.,,"Way Of A Girl, The (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8689_ 192_ 5,1 photograph : b&w,8 x 10 in.,Floyd Johnson and Jack Herrick boxing in The Way Of A Girl,1925,Text from back of photograph:Way of a girlMG 4/5/25,1925,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjt4/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nqjvn,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nqjvn%2Fsq94n49t,individuals,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Julian, Rupert, $d 1879-1943","Julian, Rupert, $d 1879-1943",,"Bluebird Photoplays, Inc.",,,"Bluebird Photoplays, Inc.",,We Are French (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 8690_ 192_ 1,1 photograph : b&w,8 x 10 in.,Rupert Julian on the set of We Are French,1916,"Text from back of photograph: Set for Bluebird ""We are French""",1916,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nqjvn/manifest
