Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,Subject.uniformTitle,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p2b/rh68dp00,ark:/21198/zz00285p2b,,,Page,mpstills/masters/pasc_195_1291_22_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p5w/fs420c68,ark:/21198/zz00285p5w,,,Page,mpstills/masters/pasc_195_1295_22_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p5w/qr98p266,ark:/21198/zz00285p5w,,,Page,mpstills/masters/pasc_195_1295_22_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p6d/9v551946,ark:/21198/zz00285p6d,,,Page,mpstills/masters/pasc_195_1295_22_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p6d/mx72wr8b,ark:/21198/zz00285p6d,,,Page,mpstills/masters/pasc_195_1295_22_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p8f/c9097k63,ark:/21198/zz00285p8f,,,Page,mpstills/masters/pasc_195_1296_22_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p8f/rd65xf57,ark:/21198/zz00285p8f,,,Page,mpstills/masters/pasc_195_1296_22_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p9z/6b520d2t,ark:/21198/zz00285p9z,,,Page,mpstills/masters/pasc_195_1296_22_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285p9z/jj29vd5p,ark:/21198/zz00285p9z,,,Page,mpstills/masters/pasc_195_1296_22_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pbg/8z49982j,ark:/21198/zz00285pbg,,,Page,mpstills/masters/pasc_195_1296_22_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pbg/jv14ft88,ark:/21198/zz00285pbg,,,Page,mpstills/masters/pasc_195_1296_22_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pc0/bb135381,ark:/21198/zz00285pc0,,,Page,mpstills/masters/pasc_195_1296_22_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pc0/cj03sq5f,ark:/21198/zz00285pc0,,,Page,mpstills/masters/pasc_195_1296_22_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pdh/kj19zg14,ark:/21198/zz00285pdh,,,Page,mpstills/masters/pasc_195_1296_22_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pdh/n129fr3t,ark:/21198/zz00285pdh,,,Page,mpstills/masters/pasc_195_1296_22_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pf1/k889mw7h,ark:/21198/zz00285pf1,,,Page,mpstills/masters/pasc_195_1296_22_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pf1/t396w195,ark:/21198/zz00285pf1,,,Page,mpstills/masters/pasc_195_1296_22_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pgj/df53nt57,ark:/21198/zz00285pgj,,,Page,mpstills/masters/pasc_195_1296_22_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pgj/w940m071,ark:/21198/zz00285pgj,,,Page,mpstills/masters/pasc_195_1296_22_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pjk/0348bt62,ark:/21198/zz00285pjk,,,Page,mpstills/masters/pasc_195_1300_22_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pjk/dp831x6n,ark:/21198/zz00285pjk,,,Page,mpstills/masters/pasc_195_1300_22_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pmm/bd60np76,ark:/21198/zz00285pmm,,,Page,mpstills/masters/pasc_195_1300_22_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pmm/rb79r86c,ark:/21198/zz00285pmm,,,Page,mpstills/masters/pasc_195_1300_22_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285ps6/0v61g57t,ark:/21198/zz00285ps6,,,Page,mpstills/masters/pasc_195_1298_22_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285ps6/7p735b0v,ark:/21198/zz00285ps6,,,Page,mpstills/masters/pasc_195_1298_22_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285ptq/2v42409x,ark:/21198/zz00285ptq,,,Page,mpstills/masters/pasc_195_1298_22_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285ptq/h115098t,ark:/21198/zz00285ptq,,,Page,mpstills/masters/pasc_195_1298_22_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pv7/dm408t2s,ark:/21198/zz00285pv7,,,Page,mpstills/masters/pasc_195_1298_22_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pv7/wt434346,ark:/21198/zz00285pv7,,,Page,mpstills/masters/pasc_195_1298_22_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285px8/cv21h11t,ark:/21198/zz00285px8,,,Page,mpstills/masters/pasc_195_1302_22_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285px8/t020696k,ark:/21198/zz00285px8,,,Page,mpstills/masters/pasc_195_1302_22_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pzs/bs47hm6f,ark:/21198/zz00285pzs,,,Page,mpstills/masters/pasc_195_1302_22_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285pzs/mn608185,ark:/21198/zz00285pzs,,,Page,mpstills/masters/pasc_195_1302_22_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q0s/p341100c,ark:/21198/zz00285q0s,,,Page,mpstills/masters/pasc_195_1302_22_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q0s/t0560p43,ark:/21198/zz00285q0s,,,Page,mpstills/masters/pasc_195_1302_22_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q19/6f77nr09,ark:/21198/zz00285q19,,,Page,mpstills/masters/pasc_195_1302_22_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q19/j932xk48,ark:/21198/zz00285q19,,,Page,mpstills/masters/pasc_195_1302_22_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q2t/h5812n1b,ark:/21198/zz00285q2t,,,Page,mpstills/masters/pasc_195_1302_22_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q2t/hh48hx18,ark:/21198/zz00285q2t,,,Page,mpstills/masters/pasc_195_1302_22_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q5c/6p58r20j,ark:/21198/zz00285q5c,,,Page,mpstills/masters/pasc_195_1475_24_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q5c/q996f413,ark:/21198/zz00285q5c,,,Page,mpstills/masters/pasc_195_1475_24_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q6w/cz49dq55,ark:/21198/zz00285q6w,,,Page,mpstills/masters/pasc_195_377_7_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q6w/p0701c3f,ark:/21198/zz00285q6w,,,Page,mpstills/masters/pasc_195_377_7_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q8x/rm95fg8w,ark:/21198/zz00285q8x,,,Page,mpstills/masters/pasc_195_377_7_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q8x/rv04b86g,ark:/21198/zz00285q8x,,,Page,mpstills/masters/pasc_195_377_7_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q9f/p8415g52,ark:/21198/zz00285q9f,,,Page,mpstills/masters/pasc_195_377_7_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285q9f/x088wd91,ark:/21198/zz00285q9f,,,Page,mpstills/masters/pasc_195_377_7_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qcg/ck05sv68,ark:/21198/zz00285qcg,,,Page,mpstills/masters/pasc_195_377_7_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qcg/t6995w23,ark:/21198/zz00285qcg,,,Page,mpstills/masters/pasc_195_377_7_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qd0/3r01m571,ark:/21198/zz00285qd0,,,Page,mpstills/masters/pasc_195_377_7_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qd0/6513nn5h,ark:/21198/zz00285qd0,,,Page,mpstills/masters/pasc_195_377_7_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qfh/0943cn97,ark:/21198/zz00285qfh,,,Page,mpstills/masters/pasc_195_377_7_8_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qfh/1r04vg1g,ark:/21198/zz00285qfh,,,Page,mpstills/masters/pasc_195_377_7_8.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qg1/3b486p73,ark:/21198/zz00285qg1,,,Page,mpstills/masters/pasc_195_377_7_9.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qg1/qm86zk1k,ark:/21198/zz00285qg1,,,Page,mpstills/masters/pasc_195_377_7_9_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qnm/n346b014,ark:/21198/zz00285qnm,,,Page,mpstills/masters/pasc_195_385_7_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qnm/n949k70q,ark:/21198/zz00285qnm,,,Page,mpstills/masters/pasc_195_385_7_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qp4/7s717s7z,ark:/21198/zz00285qp4,,,Page,mpstills/masters/pasc_195_385_7_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qp4/wf81sz63,ark:/21198/zz00285qp4,,,Page,mpstills/masters/pasc_195_385_7_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qqn/00847x6t,ark:/21198/zz00285qqn,,,Page,mpstills/masters/pasc_195_385_7_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qqn/q836p71n,ark:/21198/zz00285qqn,,,Page,mpstills/masters/pasc_195_385_7_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qsp/g611rx1m,ark:/21198/zz00285qsp,,,Page,mpstills/masters/pasc_195_385_7_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qsp/x075tf5k,ark:/21198/zz00285qsp,,,Page,mpstills/masters/pasc_195_385_7_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qt6/3s59rt10,ark:/21198/zz00285qt6,,,Page,mpstills/masters/pasc_195_385_7_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qt6/pz59852m,ark:/21198/zz00285qt6,,,Page,mpstills/masters/pasc_195_385_7_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qvq/7h256s3w,ark:/21198/zz00285qvq,,,Page,mpstills/masters/pasc_195_1234_21_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qvq/sv72ch0n,ark:/21198/zz00285qvq,,,Page,mpstills/masters/pasc_195_1234_21_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qw7/3k05nf43,ark:/21198/zz00285qw7,,,Page,mpstills/masters/pasc_195_1234_21_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qw7/qq90j26w,ark:/21198/zz00285qw7,,,Page,mpstills/masters/pasc_195_1234_21_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qz8/7v80d309,ark:/21198/zz00285qz8,,,Page,mpstills/masters/pasc_195_379_7_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285qz8/8f84xx33,ark:/21198/zz00285qz8,,,Page,mpstills/masters/pasc_195_379_7_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285r08/1454g25v,ark:/21198/zz00285r08,,,Page,mpstills/masters/pasc_195_379_7_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285r08/dg463c4j,ark:/21198/zz00285r08,,,Page,mpstills/masters/pasc_195_379_7_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285r1s/9s842109,ark:/21198/zz00285r1s,,,Page,mpstills/masters/pasc_195_379_7_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285r1s/z515gp9z,ark:/21198/zz00285r1s,,,Page,mpstills/masters/pasc_195_379_7_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00285r29/9r64k83c,ark:/21198/zz00285r29,,,Page,mpstills/masters/pasc_195_379_7_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
