Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,Subject.uniformTitle,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nptmf/5t96q94s,ark:/21198/zz001nptmf,,,Page,mpstills/masters/21198-zz001nptmf_1662584_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nptmf/9s07b463,ark:/21198/zz001nptmf,,,Page,mpstills/masters/21198-zz001nptmf_1662587_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nptnz/8074js3z,ark:/21198/zz001nptnz,,,Page,mpstills/masters/21198-zz001nptnz-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nptnz/f713pr80,ark:/21198/zz001nptnz,,,Page,mpstills/masters/21198-zz001nptnz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npv6q/r007044b,ark:/21198/zz001npv6q,,,Page,mpstills/masters/21198-zz001npv6q-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npv6q/s418ph5z,ark:/21198/zz001npv6q,,,Page,mpstills/masters/21198-zz001npv6q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npv77/8k782p5v,ark:/21198/zz001npv77,,,Page,mpstills/masters/21198-zz001npv77-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npv77/qt29g34f,ark:/21198/zz001npv77,,,Page,mpstills/masters/21198-zz001npv77-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvgv/c700rc0z,ark:/21198/zz001npvgv,,,Page,mpstills/masters/21198-zz001npvgv-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvgv/w758rn0t,ark:/21198/zz001npvgv,,,Page,mpstills/masters/21198-zz001npvgv-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvhc/n2856p8n,ark:/21198/zz001npvhc,,,Page,mpstills/masters/21198-zz001npvhc-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvhc/sk35f04m,ark:/21198/zz001npvhc,,,Page,mpstills/masters/21198-zz001npvhc-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvjw/dn63dq97,ark:/21198/zz001npvjw,,,Page,mpstills/masters/21198-zz001npvjw-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvjw/hr51m571,ark:/21198/zz001npvjw,,,Page,mpstills/masters/21198-zz001npvjw-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvt1/cn19jg05,ark:/21198/zz001npvt1,,,Page,mpstills/masters/21198-zz001npvt1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvt1/w555c06p,ark:/21198/zz001npvt1,,,Page,mpstills/masters/21198-zz001npvt1-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvvj/67067r80,ark:/21198/zz001npvvj,,,Page,mpstills/masters/21198-zz001npvvj-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvvj/wz08g186,ark:/21198/zz001npvvj,,,Page,mpstills/masters/21198-zz001npvvj-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvw2/1b531v2t,ark:/21198/zz001npvw2,,,Page,mpstills/masters/21198-zz001npvw2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvw2/6475dt3z,ark:/21198/zz001npvw2,,,Page,mpstills/masters/21198-zz001npvw2-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvxk/cd89j488,ark:/21198/zz001npvxk,,,Page,mpstills/masters/21198-zz001npvxk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvxk/cw186n92,ark:/21198/zz001npvxk,,,Page,mpstills/masters/21198-zz001npvxk-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvz3/6581hg96,ark:/21198/zz001npvz3,,,Page,mpstills/masters/21198-zz001npvz3-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npvz3/n512wm42,ark:/21198/zz001npvz3,,,Page,mpstills/masters/21198-zz001npvz3-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw03/8k676g1v,ark:/21198/zz001npw03,,,Page,mpstills/masters/21198-zz001npw03-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw03/zp73rs65,ark:/21198/zz001npw03,,,Page,mpstills/masters/21198-zz001npw03-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw1m/9r66vv8f,ark:/21198/zz001npw1m,,,Page,mpstills/masters/21198-zz001npw1m-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw1m/pb913d4r,ark:/21198/zz001npw1m,,,Page,mpstills/masters/21198-zz001npw1m-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw24/7c22r52q,ark:/21198/zz001npw24,,,Page,mpstills/masters/21198-zz001npw24-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw24/z923sk3m,ark:/21198/zz001npw24,,,Page,mpstills/masters/21198-zz001npw24-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw3n/d721cf9n,ark:/21198/zz001npw3n,,,Page,mpstills/masters/21198-zz001npw3n-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw3n/pf058r4h,ark:/21198/zz001npw3n,,,Page,mpstills/masters/21198-zz001npw3n-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw45/6664dv01,ark:/21198/zz001npw45,,,Page,mpstills/masters/21198-zz001npw45-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw45/z9427j68,ark:/21198/zz001npw45,,,Page,mpstills/masters/21198-zz001npw45-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw5p/8877zt4q,ark:/21198/zz001npw5p,,,Page,mpstills/masters/21198-zz001npw5p-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw5p/r1127x8v,ark:/21198/zz001npw5p,,,Page,mpstills/masters/21198-zz001npw5p-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw66/hv381j6v,ark:/21198/zz001npw66,,,Page,mpstills/masters/21198-zz001npw66-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw66/mc69b361,ark:/21198/zz001npw66,,,Page,mpstills/masters/21198-zz001npw66-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw7q/3z92vv90,ark:/21198/zz001npw7q,,,Page,mpstills/masters/21198-zz001npw7q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw7q/qv70sq4h,ark:/21198/zz001npw7q,,,Page,mpstills/masters/21198-zz001npw7q-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw87/dh616m6s,ark:/21198/zz001npw87,,,Page,mpstills/masters/21198-zz001npw87-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw87/zf75tf3g,ark:/21198/zz001npw87,,,Page,mpstills/masters/21198-zz001npw87-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw9r/2m97fh23,ark:/21198/zz001npw9r,,,Page,mpstills/masters/21198-zz001npw9r-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npw9r/p794gd4n,ark:/21198/zz001npw9r,,,Page,mpstills/masters/21198-zz001npw9r-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwb8/mt34z54r,ark:/21198/zz001npwb8,,,Page,mpstills/masters/21198-zz001npwb8-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwb8/tv91568z,ark:/21198/zz001npwb8,,,Page,mpstills/masters/21198-zz001npwb8-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwcs/sh34dh4d,ark:/21198/zz001npwcs,,,Page,mpstills/masters/21198-zz001npwcs-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwcs/x2874x6x,ark:/21198/zz001npwcs,,,Page,mpstills/masters/21198-zz001npwcs-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwd9/6c02jq46,ark:/21198/zz001npwd9,,,Page,mpstills/masters/21198-zz001npwd9-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwd9/8h60ws6z,ark:/21198/zz001npwd9,,,Page,mpstills/masters/21198-zz001npwd9-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwft/f483f693,ark:/21198/zz001npwft,,,Page,mpstills/masters/21198-zz001npwft-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwft/qj09qx1v,ark:/21198/zz001npwft,,,Page,mpstills/masters/21198-zz001npwft-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwjc/3t516b4k,ark:/21198/zz001npwjc,,,Page,mpstills/masters/21198-zz001npwjc-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwjc/8p539h0f,ark:/21198/zz001npwjc,,,Page,mpstills/masters/21198-zz001npwjc-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwkw/1610kb7f,ark:/21198/zz001npwkw,,,Page,mpstills/masters/21198-zz001npwkw-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwkw/pw43544f,ark:/21198/zz001npwkw,,,Page,mpstills/masters/21198-zz001npwkw-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwqz/3f305n2x,ark:/21198/zz001npwqz,,,Page,mpstills/masters/21198-zz001npwqz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwqz/zj69b801,ark:/21198/zz001npwqz,,,Page,mpstills/masters/21198-zz001npwqz-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx4n/hj52387g,ark:/21198/zz001npx4n,,,Page,mpstills/masters/21198-zz001npx4n-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx4n/mq13hf0x,ark:/21198/zz001npx4n,,,Page,mpstills/masters/21198-zz001npx4n-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx55/sg96t70r,ark:/21198/zz001npx55,,,Page,mpstills/masters/21198-zz001npx55-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx55/t032205r,ark:/21198/zz001npx55,,,Page,mpstills/masters/21198-zz001npx55-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx6p/2d54q725,ark:/21198/zz001npx6p,,,Page,mpstills/masters/21198-zz001npx6p-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx6p/v054pj37,ark:/21198/zz001npx6p,,,Page,mpstills/masters/21198-zz001npx6p-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx76/p494pk2x,ark:/21198/zz001npx76,,,Page,mpstills/masters/21198-zz001npx76-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx76/zq28gw5h,ark:/21198/zz001npx76,,,Page,mpstills/masters/21198-zz001npx76-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxgt/9t565w2v,ark:/21198/zz001npxgt,,,Page,mpstills/masters/21198-zz001npxgt-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxgt/h971b755,ark:/21198/zz001npxgt,,,Page,mpstills/masters/21198-zz001npxgt-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxjv/g217cn55,ark:/21198/zz001npxjv,,,Page,mpstills/masters/21198-zz001npxjv_1662206_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxjv/v614t63q,ark:/21198/zz001npxjv,,,Page,mpstills/masters/21198-zz001npxjv_1662214_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxpx/1w03ff9n,ark:/21198/zz001npxpx,,,Page,mpstills/masters/21198-zz001npxpx-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxpx/dj05185z,ark:/21198/zz001npxpx,,,Page,mpstills/masters/21198-zz001npxpx-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxt0/65861c1b,ark:/21198/zz001npxt0,,,Page,mpstills/masters/21198-zz001npxt0-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxt0/cm61nh3k,ark:/21198/zz001npxt0,,,Page,mpstills/masters/21198-zz001npxt0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxvh/jw383c75,ark:/21198/zz001npxvh,,,Page,mpstills/masters/21198-zz001npxvh-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxvh/k240mf7q,ark:/21198/zz001npxvh,,,Page,mpstills/masters/21198-zz001npxvh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxw1/2v864424,ark:/21198/zz001npxw1,,,Page,mpstills/masters/21198-zz001npxw1_1662190_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxw1/db16tg6k,ark:/21198/zz001npxw1,,,Page,mpstills/masters/21198-zz001npxw1_1662185_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxxj/b119g02z,ark:/21198/zz001npxxj,,,Page,mpstills/masters/21198-zz001npxxj-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxxj/vm357481,ark:/21198/zz001npxxj,,,Page,mpstills/masters/21198-zz001npxxj-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz1k/vb00q48b,ark:/21198/zz001npz1k,,,Page,mpstills/masters/21198-zz001npz1k-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz1k/zd735p3f,ark:/21198/zz001npz1k,,,Page,mpstills/masters/21198-zz001npz1k-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz23/5q84p02g,ark:/21198/zz001npz23,,,Page,mpstills/masters/21198-zz001npz23-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz23/xk583t17,ark:/21198/zz001npz23,,,Page,mpstills/masters/21198-zz001npz23-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
