Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,Subject.uniformTitle,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rfn/pn99kr8x,ark:/21198/zz00282rfn,,,Page,mpstills/masters/pasc_195_968_17_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rg5/fs18d44r,ark:/21198/zz00282rg5,,,Page,mpstills/masters/pasc_195_967_17_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rg5/rp40bd13,ark:/21198/zz00282rg5,,,Page,mpstills/masters/pasc_195_967_17_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rhp/9b47jn36,ark:/21198/zz00282rhp,,,Page,mpstills/masters/pasc_195_967_17_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rhp/nx399w74,ark:/21198/zz00282rhp,,,Page,mpstills/masters/pasc_195_967_17_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rj6/7j66ph0b,ark:/21198/zz00282rj6,,,Page,mpstills/masters/pasc_195_967_17_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rj6/nz89c445,ark:/21198/zz00282rj6,,,Page,mpstills/masters/pasc_195_967_17_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rkq/6s03bv58,ark:/21198/zz00282rkq,,,Page,mpstills/masters/pasc_195_967_17_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rkq/xd65q781,ark:/21198/zz00282rkq,,,Page,mpstills/masters/pasc_195_967_17_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rm7/3829pz90,ark:/21198/zz00282rm7,,,Page,mpstills/masters/pasc_195_966_17_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rm7/k6167h5z,ark:/21198/zz00282rm7,,,Page,mpstills/masters/pasc_195_966_17_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rr9/92459z4b,ark:/21198/zz00282rr9,,,Page,mpstills/masters/pasc_195_966_17_13_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282rr9/9v087h7p,ark:/21198/zz00282rr9,,,Page,mpstills/masters/pasc_195_966_17_13.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s2f/1f907w7b,ark:/21198/zz00282s2f,,,Page,mpstills/masters/pasc_195_966_17_9.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s2f/nw253b1m,ark:/21198/zz00282s2f,,,Page,mpstills/masters/pasc_195_966_17_9_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s3z/0628kt5d,ark:/21198/zz00282s3z,,,Page,mpstills/masters/pasc_195_996_17_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s3z/f006v56z,ark:/21198/zz00282s3z,,,Page,mpstills/masters/pasc_195_996_17_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s4g/5201cq6s,ark:/21198/zz00282s4g,,,Page,mpstills/masters/pasc_195_996_17_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s4g/8g23t10s,ark:/21198/zz00282s4g,,,Page,mpstills/masters/pasc_195_996_17_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s8j/3t09nn7v,ark:/21198/zz00282s8j,,,Page,mpstills/masters/pasc_195_996_17_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s8j/xh61tp9h,ark:/21198/zz00282s8j,,,Page,mpstills/masters/pasc_195_996_17_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s92/z175rz1w,ark:/21198/zz00282s92,,,Page,mpstills/masters/pasc_195_1008_18_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282s92/z836167z,ark:/21198/zz00282s92,,,Page,mpstills/masters/pasc_195_1008_18_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sbk/3x320p1f,ark:/21198/zz00282sbk,,,Page,mpstills/masters/pasc_195_1008_18_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sbk/vg582q7b,ark:/21198/zz00282sbk,,,Page,mpstills/masters/pasc_195_1008_18_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sc3/fk90pp1j,ark:/21198/zz00282sc3,,,Page,mpstills/masters/pasc_195_1008_18_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sc3/n873qm6f,ark:/21198/zz00282sc3,,,Page,mpstills/masters/pasc_195_1008_18_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sdm/4q493n0k,ark:/21198/zz00282sdm,,,Page,mpstills/masters/pasc_195_980_17_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sdm/bt14kv4m,ark:/21198/zz00282sdm,,,Page,mpstills/masters/pasc_195_980_17_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sk6/qj46wk7g,ark:/21198/zz00282sk6,,,Page,mpstills/masters/pasc_195_980_17_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282sk6/v7126p6b,ark:/21198/zz00282sk6,,,Page,mpstills/masters/pasc_195_980_17_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282smq/4g11zb1t,ark:/21198/zz00282smq,,,Page,mpstills/masters/pasc_195_980_17_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282smq/z3087m20,ark:/21198/zz00282smq,,,Page,mpstills/masters/pasc_195_980_17_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282spr/3631rd60,ark:/21198/zz00282spr,,,Page,mpstills/masters/pasc_195_980_17_9_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282spr/j2948v69,ark:/21198/zz00282spr,,,Page,mpstills/masters/pasc_195_980_17_9.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282svb/3441k305,ark:/21198/zz00282svb,,,Page,mpstills/masters/pasc_195_984_17_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282svb/g657kr5w,ark:/21198/zz00282svb,,,Page,mpstills/masters/pasc_195_984_17_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282tfm/cv97cj59,ark:/21198/zz00282tfm,,,Page,mpstills/masters/pasc_195_1130_20_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282tfm/w613qp2m,ark:/21198/zz00282tfm,,,Page,mpstills/masters/pasc_195_1130_20_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282tj5/2z67kr21,ark:/21198/zz00282tj5,,,Page,mpstills/masters/pasc_195_1130_20_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282tj5/b178pc78,ark:/21198/zz00282tj5,,,Page,mpstills/masters/pasc_195_1130_20_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282txv/1v93jp7z,ark:/21198/zz00282txv,,,Page,mpstills/masters/pasc_195_1131_20_11_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282txv/h551115g,ark:/21198/zz00282txv,,,Page,mpstills/masters/pasc_195_1131_20_11.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282tzc/kf64s25q,ark:/21198/zz00282tzc,,,Page,mpstills/masters/pasc_195_1131_20_12_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282tzc/z7556v47,ark:/21198/zz00282tzc,,,Page,mpstills/masters/pasc_195_1131_20_12.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vc2/3w40344z,ark:/21198/zz00282vc2,,,Page,mpstills/masters/pasc_195_1131_20_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vc2/5281sd47,ark:/21198/zz00282vc2,,,Page,mpstills/masters/pasc_195_1131_20_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vdk/8f98jj6m,ark:/21198/zz00282vdk,,,Page,mpstills/masters/pasc_195_1131_20_8_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vdk/kj98fj8w,ark:/21198/zz00282vdk,,,Page,mpstills/masters/pasc_195_1131_20_8.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vf3/2p38rg87,ark:/21198/zz00282vf3,,,Page,mpstills/masters/pasc_195_1131_20_9_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vf3/f405ff5f,ark:/21198/zz00282vf3,,,Page,mpstills/masters/pasc_195_1131_20_9.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vh4/br04vb29,ark:/21198/zz00282vh4,,,Page,mpstills/masters/pasc_195_1150_20_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vh4/vv52365j,ark:/21198/zz00282vh4,,,Page,mpstills/masters/pasc_195_1150_20_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vmp/3k222922,ark:/21198/zz00282vmp,,,Page,mpstills/masters/pasc_195_1150_20_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vmp/cx944959,ark:/21198/zz00282vmp,,,Page,mpstills/masters/pasc_195_1150_20_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vn6/5m323874,ark:/21198/zz00282vn6,,,Page,mpstills/masters/pasc_195_1150_20_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vn6/xx06cg4q,ark:/21198/zz00282vn6,,,Page,mpstills/masters/pasc_195_1150_20_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vpq/60189t7x,ark:/21198/zz00282vpq,,,Page,mpstills/masters/pasc_195_1150_20_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vpq/p509332g,ark:/21198/zz00282vpq,,,Page,mpstills/masters/pasc_195_1150_20_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vq7/nk20pt5h,ark:/21198/zz00282vq7,,,Page,mpstills/masters/pasc_195_1150_20_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vq7/zz16mp5q,ark:/21198/zz00282vq7,,,Page,mpstills/masters/pasc_195_1150_20_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vs8/nq92vr70,ark:/21198/zz00282vs8,,,Page,mpstills/masters/pasc_195_1150_20_9_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282vs8/wk58058w,ark:/21198/zz00282vs8,,,Page,mpstills/masters/pasc_195_1150_20_9.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w0v/8t928z89,ark:/21198/zz00282w0v,,,Page,mpstills/masters/pasc_195_1151_20_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w0v/tv65wf53,ark:/21198/zz00282w0v,,,Page,mpstills/masters/pasc_195_1151_20_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w6z/9179pz98,ark:/21198/zz00282w6z,,,Page,mpstills/masters/pasc_195_1132_20_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w6z/qh849m9v,ark:/21198/zz00282w6z,,,Page,mpstills/masters/pasc_195_1132_20_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w7g/0620qh4w,ark:/21198/zz00282w7g,,,Page,mpstills/masters/pasc_195_1132_20_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w7g/6h17mj0v,ark:/21198/zz00282w7g,,,Page,mpstills/masters/pasc_195_1132_20_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w80/1h373x9t,ark:/21198/zz00282w80,,,Page,mpstills/masters/pasc_195_1132_20_3_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282w80/zq86t73c,ark:/21198/zz00282w80,,,Page,mpstills/masters/pasc_195_1132_20_3.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wb1/dn198s58,ark:/21198/zz00282wb1,,,Page,mpstills/masters/pasc_195_1149_20_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wb1/zj04mz31,ark:/21198/zz00282wb1,,,Page,mpstills/masters/pasc_195_1149_20_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wcj/j614rk7v,ark:/21198/zz00282wcj,,,Page,mpstills/masters/pasc_195_1149_20_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wcj/sr69hc47,ark:/21198/zz00282wcj,,,Page,mpstills/masters/pasc_195_1149_20_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wfk/1n71zc03,ark:/21198/zz00282wfk,,,Page,mpstills/masters/pasc_195_1399_23_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wfk/8j80cp8d,ark:/21198/zz00282wfk,,,Page,mpstills/masters/pasc_195_1399_23_1_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wg3/4z739p6v,ark:/21198/zz00282wg3,,,Page,mpstills/masters/pasc_195_1399_23_2.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wg3/9m83zt0k,ark:/21198/zz00282wg3,,,Page,mpstills/masters/pasc_195_1399_23_2_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wr7/kb80cq3t,ark:/21198/zz00282wr7,,,Page,mpstills/masters/pasc_195_1148_20_4.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wr7/r6205j8d,ark:/21198/zz00282wr7,,,Page,mpstills/masters/pasc_195_1148_20_4_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wsr/nm84tn4g,ark:/21198/zz00282wsr,,,Page,mpstills/masters/pasc_195_1148_20_5.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wsr/w7918821,ark:/21198/zz00282wsr,,,Page,mpstills/masters/pasc_195_1148_20_5_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wt8/7g42zv2d,ark:/21198/zz00282wt8,,,Page,mpstills/masters/pasc_195_1148_20_6_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wt8/b1321b4r,ark:/21198/zz00282wt8,,,Page,mpstills/masters/pasc_195_1148_20_6.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wvs/gf93mn2r,ark:/21198/zz00282wvs,,,Page,mpstills/masters/pasc_195_1148_20_7.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wvs/mk51pq5x,ark:/21198/zz00282wvs,,,Page,mpstills/masters/pasc_195_1148_20_7_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282ww9/38804b1r,ark:/21198/zz00282ww9,,,Page,mpstills/masters/pasc_195_1148_20_8.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282ww9/z741nm3j,ark:/21198/zz00282ww9,,,Page,mpstills/masters/pasc_195_1148_20_8_back.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00282wzb/bf51969q,ark:/21198/zz00282wzb,,,Page,mpstills/masters/pasc_195_1146_20_1.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,
