Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.servicesContact,Subject,Type.genre,Coverage.geographic,Name.photographer,Name.creator,Author,Name.repository,Format.medium,Format.dimensions,Format.extent,Title,Alt ID.local,Description,Date.normalized,Date.creation,Alt ID.oclc,Publisher.publisherName,Date.publication,Publisher.placeOfOrigin,Description.biographicalNote,Description.abstract,Opac url,Finding Aid URL
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzf0h,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzf0h_1796897_master.tif|~|orientalism/masters/21198-zz001dzf0h_1796894_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-146_147_148,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzf4k,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzf4k_1796076_master.tif|~|orientalism/masters/21198-zz001dzf4k_1796073_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-067_068_069,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzf95,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzf95_1796085_master.tif|~|orientalism/masters/21198-zz001dzf95_1796088_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-073_074_075,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzfbp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzfbp_1796918_master.tif|~|orientalism/masters/21198-zz001dzfbp_1796921_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-158_159_160,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzfh8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzfh8_1796909_master.tif|~|orientalism/masters/21198-zz001dzfh8_1796906_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-152_153_154,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzfnb,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzfnb_1796108_master.tif|~|orientalism/masters/21198-zz001dzfnb_1796111_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-083_084_085,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzfpv,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzfpv_1796891_master.tif|~|orientalism/masters/21198-zz001dzfpv_1796888_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-143_144_145,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzfrw,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzfrw_1795664_master.tif|~|orientalism/masters/21198-zz001dzfrw_1795667_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-016_017_018,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzfvf,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzfvf_1796120_master.tif|~|orientalism/masters/21198-zz001dzfvf_1796123_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-089_090_091,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzfwz,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzfwz_1796492_master.tif|~|orientalism/masters/21198-zz001dzfwz_1796495_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-131_132_133,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzg1h,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzg1h_1796399_master.tif|~|orientalism/masters/21198-zz001dzg1h_1796423_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-095_096_097,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzg21,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzg21_1796483_master.tif|~|orientalism/masters/21198-zz001dzg21_1796480_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-125_126_127,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzg63,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzg63_1796435_master.tif|~|orientalism/masters/21198-zz001dzg63_1796432_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-101_102_103,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzg7m,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzg7m_1796468_master.tif|~|orientalism/masters/21198-zz001dzg7m_1796471_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-119_120_121,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzgcp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzgcp_1796441_master.tif|~|orientalism/masters/21198-zz001dzgcp_1796438_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-104_105_106,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzgd6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzgd6_1796456_master.tif|~|orientalism/masters/21198-zz001dzgd6_1796459_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-113_114_115,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzgj8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzgj8_1796453_master.tif|~|orientalism/masters/21198-zz001dzgj8_1796450_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-110_111_112,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzgks,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzgks_1796447_master.tif|~|orientalism/masters/21198-zz001dzgks_1796444_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-107_108_109,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzgqv,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzgqv_1796462_master.tif|~|orientalism/masters/21198-zz001dzgqv_1796465_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-116_117_118,,,,,,,,,,,,
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dzgrc,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dzgrc_1796426_master.tif|~|orientalism/masters/21198-zz001dzgrc_1796429_master.tif,,,,still image,copyrighted,,,,,,,,,,,,AO-3D-098_099_100,,,,,,,,,,,,
