Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Name.author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.inscription,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00178zgz,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,,paged,,private,,text,copyrighted,unknown,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),,Reports (WAVAW)|~|Organizational behavior|~|Organizational effectiveness,,eng,,"Kraut, Tamar",,,,,,Organizational Analysis and the Call for Consultation,1981,,Rights.generalNote: Unsure as to whether or not permission from author needs to be obtained as she was writing on behalf of the organization.,1981,,
